timestamp target_q_0 target_q_1 target_q_2 target_q_3 target_q_4 target_q_5 target_qd_0 target_qd_1 target_qd_2 target_qd_3 target_qd_4 target_qd_5 target_qdd_0 target_qdd_1 target_qdd_2 target_qdd_3 target_qdd_4 target_qdd_5 actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_qd_0 actual_qd_1 actual_qd_2 actual_qd_3 actual_qd_4 actual_qd_5 actual_TCP_pose_0 actual_TCP_pose_1 actual_TCP_pose_2 actual_TCP_pose_3 actual_TCP_pose_4 actual_TCP_pose_5 actual_TCP_speed_0 actual_TCP_speed_1 actual_TCP_speed_2 actual_TCP_speed_3 actual_TCP_speed_4 actual_TCP_speed_5 actual_TCP_force_0 actual_TCP_force_1 actual_TCP_force_2 actual_TCP_force_3 actual_TCP_force_4 actual_TCP_force_5 target_TCP_pose_0 target_TCP_pose_1 target_TCP_pose_2 target_TCP_pose_3 target_TCP_pose_4 target_TCP_pose_5 target_TCP_speed_0 target_TCP_speed_1 target_TCP_speed_2 target_TCP_speed_3 target_TCP_speed_4 target_TCP_speed_5 runtime_state
121.87299999999999 0.8645551800727844 -2.0742436848082484 0.10423070589174444 -4.576110979119772 4.7966132164001465 1.6406968832015991 -0.0028536838945001364 0.4943281412124634 -8.913661440601572e-05 -0.0019256231607869267 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.8645627498626709 -2.073235651055807 0.10424262682069951 -4.576061864892477 4.79664945602417 1.6406223773956299 -0.0024751380551606417 0.4927069842815399 -8.497617818647996e-05 -0.0018386993324384093 0.0 -0.0 0.2784872763103867 0.1114891565726572 0.45595367446331253 -2.024834965720406 -0.7691965942483817 -1.5266777555196085 -0.09698827205486732 -0.11499731103094601 0.13079233341827426 0.37339741164695384 -0.3184998668446651 -0.0031665558253730617 3.423539171154764 2.7830860548096905 -7.989373705724218 -0.2969139236433992 0.27829412653095714 -0.027826447627775516 0.27868174467832163 0.11171976897773944 0.4556805680137449 -2.025836214214322 -0.7696019370420393 -1.5257590229407865 -0.09718398563410899 -0.11538242066206678 0.13136659554645652 0.3745592824795342 -0.31949545076718516 -0.003547369865517397 1
121.881 0.8645671010017395 -2.0703870258727015 0.10420209566225225 -4.576106687585348 4.796640872955322 1.6406804323196411 -0.0011591733200475574 0.48081713914871216 -0.00014373565500136465 -0.0017073233611881733 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.8644858598709106 -2.0693022213377894 0.10420638719667608 -4.576106449166769 4.796628952026367 1.6406641006469727 -0.0009212043951265514 0.4766576290130615 -0.00014262128388509154 -0.0018063579918816686 0.0 -0.0 0.2777166692274768 0.11055513252309324 0.45698818178619344 -2.0212240919141005 -0.7673886598720506 -1.5297578331048465 -0.09432127756729772 -0.11120536190117192 0.12594848770045677 0.36114375458110126 -0.3080958573135748 -0.0015898913828718386 3.301643929112987 2.7571129629554374 -7.964292012194528 -0.3015984542423737 0.28062661378050857 -0.025714689233520164 0.27792319900715384 0.1108292940316648 0.45670041291488706 -2.0222116805653902 -0.7679179417864623 -1.5288435175099473 -0.0950117646398496 -0.11213341270277284 0.12721470807949772 0.36440765817042226 -0.3108297327799677 -0.0018337062981104173 1
121.889 0.8645140528678894 -2.066334386865133 0.10425883928407842 -4.576142450372213 4.796637058258057 1.6406968832015991 -0.0005704360082745552 0.4710703194141388 -9.594881703378633e-05 -0.0027409810572862625 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.8645670413970947 -2.0653845272459925 0.10427552858461553 -4.576203008691305 4.796677112579346 1.6406551599502563 -0.0006063550827093422 0.47386419773101807 -8.107427856884897e-05 -0.0028920299373567104 0.0 -0.0 0.2769237007309426 0.10964952043791848 0.4580259808515255 -2.017507311785641 -0.7657170725581857 -1.5328513721999704 -0.09419265596648034 -0.11094000888454394 0.12456936526238395 0.35826700940339107 -0.30558591402879215 -0.0012712273320562688 3.12482029832342 2.8062886463582437 -7.441734810955467 -0.2916353980468516 0.27050946573411944 -0.02332347381854953 0.27712056831596227 0.10986497905894393 0.4577772505248213 -2.0183808857978685 -0.7660502283853139 -1.532107304792676 -0.09356036111981245 -0.11017142648964294 0.12398277835747602 0.35622850054217803 -0.3038804790596567 -0.0012313578909664217 1
121.89699999999999 0.8645432591438293 -2.062441965142721 0.1043160597430628 -4.576114316979879 4.7966132164001465 1.6406506299972534 -0.0005295720184221864 0.47792184352874756 -6.204550300026312e-05 -0.002564327558502555 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.8645508289337158 -2.0614754162230433 0.10430843034853154 -4.576190610925192 4.796648979187012 1.6406224966049194 -0.0004887150716967881 0.4830188453197479 -5.997490370646119e-05 -0.0023641285952180624 0.0 -0.0 0.27614524550772646 0.10873206005355718 0.45905858113410625 -2.013739593293844 -0.7640046418732095 -1.5359999028535942 -0.09631394718751216 -0.1133788633723754 0.12643739838060106 0.36564343173556274 -0.3118905974086076 -0.0011664970782662642 2.9967548278920715 2.922173325577435 -7.233923849186665 -0.2857263252036371 0.26315522172755584 -0.02132841791363435 0.2763409822083349 0.1089640002420464 0.45881128843184127 -2.014562690321158 -0.7643810565166489 -1.5352615278439083 -0.09523184441267199 -0.11212263717445017 0.12523336666105198 0.3616098599753573 -0.3084536632843659 -0.001200187663840535 1
121.905 0.8645269870758057 -2.058542390862936 0.10429221788515264 -4.576158185998434 4.7966532707214355 1.6406968832015991 -0.0003904898767359555 0.4894236624240875 -5.09293022332713e-05 -0.002805099356919527 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.8645356297492981 -2.0575558147826136 0.10424691835512334 -4.57616986850881 4.796637058258057 1.6406551599502563 -0.0003698753716889769 0.490503191947937 -5.268601671559736e-05 -0.0031710572075098753 0.0 -0.0 0.2753692065752287 0.10781572228008399 0.4600759695021755 -2.010055555083686 -0.7622425109056282 -1.5390561522182025 -0.09819938634191883 -0.11553946943312475 0.12775652185724046 0.3707262993530098 -0.31623222804513906 -0.001058091247712521 3.219736665926111 2.704076453466824 -7.578440856195963 -0.2954743362503896 0.27627942759300017 -0.023679548047135405 0.2755663506393949 0.1080415638006838 0.4598258732180502 -2.010960187949887 -0.76258985780518 -1.538313293260771 -0.09787793572311573 -0.11516902331841863 0.1276475388952683 0.3701811639682064 -0.315774472203498 -0.0010772332964836962 1
121.913 0.8645226955413818 -2.0547477207579554 0.10425454774965459 -4.576247116128439 4.796640872955322 1.6406223773956299 -0.000409084081184119 0.4921833574771881 -4.863102003582753e-05 -0.00488415639847517 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.8645269870758057 -2.0537525616087855 0.10423070589174444 -4.576230426827902 4.7966694831848145 1.6407132148742676 -0.0006624753586947918 0.4893728494644165 -4.735164111480117e-05 -0.004912186414003372 0.0 -0.0 0.27460777511133005 0.10691300602817982 0.46105961501100595 -2.0065397847712507 -0.7604952143601748 -1.5419991197982215 -0.09837511236139611 -0.11585687233917429 0.12676490140122054 0.36854718181560914 -0.3143704758072866 -0.001348916449263027 3.2273409989583097 2.71806304978261 -7.587487225796047 -0.2946609329236248 0.27455525853977414 -0.014991241492614408 0.27480324835139947 0.10714500588622258 0.4608032809517555 -2.0074571450456165 -0.7610496108142514 -1.5412508146096038 -0.09888226988997038 -0.11635114680091777 0.12764672223112106 0.3707043032501891 -0.3162135309309254 -0.0010994863429913497 1
121.92099999999999 0.8644782900810242 -2.050936838189596 0.10425168672670537 -4.576234241525167 4.796677112579346 1.6406402587890625 -0.0004761639575008303 0.4856243431568146 -6.581872730748728e-05 -0.004732807166874409 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.8644782900810242 -2.0499173603453578 0.10419732729067022 -4.576253791848654 4.796665191650391 1.6406835317611694 -0.00043058025767095387 0.4847647547721863 -6.426384788937867e-05 -0.004496403969824314 0.0 -0.0 0.27384294407707854 0.10599555627922752 0.4620469931513464 -2.0029663846637966 -0.7588100836928079 -1.5450213571355516 -0.09776312204371296 -0.11503100002745377 0.12501650226700242 0.36532867422551724 -0.311657657734435 -0.0011104789576623132 2.8132940803228412 2.7667934767226834 -7.353932067042969 -0.2822441896986139 0.2631815138968754 -0.014594336642399012 0.27404671821634413 0.10623322191374071 0.46179254430732614 -2.0038719455418272 -0.759270259604584 -1.5443090363448924 -0.09786691274834879 -0.11517169978643599 0.12537477158642607 0.365802135988149 -0.3120604725939096 -0.0011572552470152458 1
121.92899999999999 0.864523708820343 -2.047124048272604 0.10428792635072881 -4.576322217980856 4.796700954437256 1.640673041343689 -0.00040142826037481427 0.48447343707084656 -6.0237387515371665e-05 -0.004871772136539221 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.8645107746124268 -2.0460926494994105 0.10424548784364873 -4.576290269891256 4.796620845794678 1.6406641006469727 -0.0003736477519851178 0.48391595482826233 -5.8694575272966176e-05 -0.0049749212339520454 0.0 -0.0 0.27306071345220106 0.10509563437773474 0.4630379976576819 -1.9992544748256456 -0.757184762755831 -1.5480012084714427 -0.09793892330658148 -0.11521926675756178 0.12418384098527128 0.3643344034575813 -0.31078660350065845 -0.0010522503312648326 2.9517006643251626 2.624789056787213 -7.193307047961419 -0.27089740229784215 0.2530587114952939 -0.019396639319855084 0.2732677792945777 0.10533274155137984 0.46277651751596 -2.000273048702162 -0.7575872422170081 -1.5472445176217875 -0.09795766383057114 -0.11525614987689765 0.1244863534475252 0.3648395966152155 -0.31120993480082043 -0.0010808380116108809 1
121.937 0.8645346164703369 -2.043217798272604 0.10419303575624639 -4.576374431649679 4.7966694831848145 1.6406224966049194 -0.0003609725972637534 0.48135805130004883 -6.870794459246099e-05 -0.005124187562614679 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.8645150661468506 -2.042269369164938 0.10421401659120733 -4.576350112954611 4.796645164489746 1.6406879425048828 -0.0003414136590436101 0.4770175814628601 -7.167024887166917e-05 -0.005083819851279259 0.0 -0.0 0.27228703757213135 0.10418493776677099 0.4640109611497861 -1.9957061514302834 -0.7554869097196473 -1.5509338816652758 -0.09685773800426942 -0.11393432065270531 0.12182687750122141 0.35899511939345086 -0.3062285533716599 -0.0010102110249801054 3.263775359027048 2.9074858540936788 -7.640594838685784 -0.2918962280567642 0.27161932394926125 -0.028221449954622904 0.27247810118076743 0.10441376226132248 0.4637631846415811 -1.9966525112003892 -0.7560027707229022 -1.5501979685930292 -0.09765752410732811 -0.11488695876867983 0.12307903358014513 0.36227494390556947 -0.3090140812015788 -0.0010358852133214617 1
121.945 0.8645107746124268 -2.0394321880736292 0.10424262682069951 -4.5763582191863 4.796608924865723 1.6406357288360596 -0.00029366565286181867 0.46506980061531067 -6.790630868636072e-05 -0.0038658722769469023 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.8644987940788269 -2.038452287713522 0.10423070589174444 -4.576357980767721 4.796645164489746 1.6406627893447876 -0.0002819108194671571 0.46162664890289307 -6.664918328169733e-05 -0.00434849364683032 0.0 -0.0 0.2715133244226181 0.1032694640160656 0.4649883147491361 -1.9920585021962396 -0.753798290202119 -1.5539550318003514 -0.09399385472168784 -0.11054031554051007 0.11738226640301 0.34784269889362973 -0.2967278712543271 -0.0009291538828306888 3.1705051029767257 2.943542915572251 -7.918802719811612 -0.30015568039718477 0.2806750153919217 -0.023409375525581536 0.27170788632922416 0.10350787039120601 0.46473997745785195 -1.9929503080145254 -0.7542935142634061 -1.5531791237856407 -0.09458276400139984 -0.11124056708604382 0.11843635471856982 0.35083078308700083 -0.29927210764773876 -0.0009458237672783753 1
