actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 timestamp
2.6255442607722275 -2.698033382215734 -0.8344086131062931 1.5531457251049696 0.683145002602715 0.7525857706402905 0.05
2.625195050367941 -2.6979449296060602 -0.8319034951776639 1.5377348106110262 0.677397122974536 0.7500145661433887 0.10000953962843598
2.623080012536251 -2.697409204972789 -0.8167309254980049 1.444396620294944 0.6425843490239861 0.7344417346434986 0.15001907925687197
2.618263886900588 -2.6961893132520367 -0.7821816608474031 1.2318574191363019 0.5633126260506791 0.6989810389137412 0.20002861888530793
2.610565205029676 -2.6942392897299166 -0.7269539077652784 0.8921088704893461 0.43659504791871917 0.6422963433727817 0.25003815851374395
2.60038878111636 -2.69166167107587 -0.6539516670483095 0.44301572533306555 0.2690947129312586 0.5673682581635978 0.3000476981421799
2.588558202656425 -2.6886650663760014 -0.5690830782483602 -0.0790764884787365 0.07436757970505536 0.4802607832322471 0.35005723777061587
2.5761483211274205 -2.6855217281664157 -0.4800587641704049 -0.6267337769673675 -0.1298946769549696 0.3888879524066352 0.4000667773990519
2.5643177426674852 -2.6825251234665473 -0.3951901753704556 -1.148825990779169 -0.3246218101811724 0.3017804774752847 0.45007631702748785
2.5541413187541693 -2.6799475048125005 -0.3221879346534867 -1.597919135935451 -0.4921221451686333 0.22685239226610054 0.5000858566559239
2.5464426368832576 -2.6779974812903804 -0.2669601815713626 -1.9376676845824043 -0.6188397233005922 0.17016769672514165 0.5500953962843599
2.5416265112475944 -2.676777589569628 -0.23241091692076077 -2.1502068857410466 -0.6981114462738989 0.13470700099538468 0.6001049359127959
2.5395114734159043 -2.676241864936357 -0.21723834724110214 -2.243545076057125 -0.7329242202244484 0.11913416949549516 0.6501144755412318
2.539162263011618 -2.6761534123266832 -0.2147332293124724 -2.2589559905510717 -0.7386720998526277 0.11656296499859264 0.7001240151696678
0.7307873951506432 1.8864236814432775 -1.0564186939486828 2.7844912271073268 -1.985649311217747 -0.38313451446443336 0.7501240151696679
0.7309173335598879 1.886874045393419 -1.052545253302671 2.784889064954457 -1.984015967239634 -0.380724736789339 0.8006722087010221
0.731733618356472 1.8897032723138272 -1.0282119501001026 2.7873883181622343 -1.9737551531764488 -0.36558629627154643 0.8512204022323763
