actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_qd_0 actual_qd_1 actual_qd_2 actual_qd_3 actual_qd_4 actual_qd_5 timestamp
3.0135795135923544 -1.1778818438453802 1.4133576839435165 -1.806272166866096 -1.5707963268594034 -0.12801313999666597 0.09908094491182463 -0.030998683630122176 0.03932610474278397 -0.0083274211155645 8.193714323356225e-12 0.24758660363482138 3260.392000000158
3.0135795135923544 -1.1778818438453802 1.4133576839435165 -1.806272166866096 -1.5707963268594034 -0.12801313999666597 0.14993825280338793 -0.0469100134929255 0.059511820763755656 -0.012601807275222796 1.2399470056603257e-11 0.37467045555093115 3260.4420000001583
3.0135795135923544 -1.1778818438453802 1.4133576839435165 -1.806272166866096 -1.5707963268594034 -0.12801313999666597 0.20900237869438748 -0.06538894659165795 0.08295489554869566 -0.01756594896316072 1.728390646100256e-11 0.5222617642432938 3260.4920000001584
3.0135795135923544 -1.1778818438453802 1.4133576839435165 -1.806272166866096 -1.5707963268594034 -0.12801313999666597 0.27522484697729066 -0.08610745452811716 0.10923917984106657 -0.0231317253210125 2.2760317564878402e-11 0.6877405656522816 3260.5420000001586
3.0135795135923544 -1.1778818438453802 1.4133576839435165 -1.806272166866096 -1.5707963268594034 -0.12801313999666597 0.3475946276019769 -0.10874922420403658 0.13796338685777879 -0.029214162663925448 2.8745094038400625e-11 0.8685804658632534 3260.592000000159
3.0135795135923544 -1.1778818438453802 1.4133576839435165 -1.806272166866096 -1.5707963268594034 -0.12801313999666597 0.4251381360757374 -0.13300965782108548 0.1687410922891904 -0.035731434480559925 3.515772319358462e-11 1.062348641106555 3260.642000000159
3.0135795135923544 -1.1778818438453802 1.4133576839435165 -1.806272166866096 -1.5707963268594034 -0.12801313999666597 0.5069192334632752 -0.15859587288086885 0.20120073429910731 -0.04260486143308935 4.192078898429134e-11 1.2667058377575187 3260.692000000159
3.0136135833054634 -1.1778925029711986 1.4133712065144555 -1.8062750303112174 -1.5707963268594005 -0.12792800551835729 0.5920392263867054 -0.1852267021849276 0.23498561352478323 -0.04975891135720023 4.895997200622732e-11 1.4794063723364637 3260.7420000001594
3.013845942148772 -1.1779651992729832 1.4134634317977126 -1.8062945592926969 -1.5707963268593814 -0.12734737988049522 0.6796368670255546 -0.21263269383473832 0.26975389307691955 -0.0571211992620921 5.620404949694463e-11 1.6982981315086956 3260.7920000001595
3.0144582755942513 -1.178156775269452 1.4137064723665713 -1.8063460238651048 -1.5707963268593308 -0.12581726167065055 0.7688883531167616 -0.24055611123171344 0.3051785985396654 -0.06462248733047758 6.358489533584092e-11 1.9213225720845069 3260.8420000001597
