actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 timestamp
3.71207804710797 -0.8254843255005873 0.8429764792549035 -1.5882884806323445 -1.570796326807946 2.141281720311417 2416.387
3.71207804710797 -0.8254843255005873 0.8429764792549035 -1.5882884806323445 -1.570796326807946 2.141281720311417 2416.4370000000004
3.71207804710797 -0.8254843255005873 0.8429764792549035 -1.5882884806323445 -1.570796326807946 2.141281720311417 2416.4870000000005
3.71207804710797 -0.8254843255005873 0.8429764792549035 -1.5882884806323445 -1.570796326807946 2.141281720311417 2416.5370000000007
3.71207804710797 -0.8254843255005873 0.8429764792549035 -1.5882884806323445 -1.570796326807946 2.141281720311417 2416.587000000001
3.71207804710797 -0.8254843255005873 0.8429764792549035 -1.5882884806323445 -1.570796326807946 2.141281720311417 2416.637000000001
3.71207804710797 -0.8254843255005873 0.8429764792549035 -1.5882884806323445 -1.570796326807946 2.141281720311417 2416.6870000000013
3.71207804710797 -0.8254843255005873 0.8429764792549035 -1.5882884806323445 -1.570796326807946 2.141281720311417 2416.7370000000014
3.71207804710797 -0.8254843255005873 0.8429764792549035 -1.5882884806323445 -1.570796326807946 2.141281720311417 2416.7870000000016
3.71207804710797 -0.8254843255005873 0.8429764792549035 -1.5882884806323445 -1.570796326807946 2.141281720311417 2416.837000000002
3.71207804710797 -0.8254843255005873 0.8429764792549035 -1.5882884806323445 -1.570796326807946 2.141281720311417 2416.887000000002
3.71207804710797 -0.8254843255005873 0.8429764792549035 -1.5882884806323445 -1.570796326807946 2.141281720311417 2416.937000000002
3.71207804710797 -0.8254843255005873 0.8429764792549035 -1.5882884806323445 -1.570796326807946 2.141281720311417 2416.9870000000024
3.7122689791773014 -0.8255822011483995 0.8431247541871719 -1.5883388799190803 -1.5707963268548544 2.1411975678393773 2417.0370000000025
3.713544740040671 -0.8262361820191524 0.8441154906112279 -1.5886756354876148 -1.5707963271682845 2.1406352818349363 2417.0870000000027
3.7168275167322813 -0.8279189998738993 0.8466648449093596 -1.589542171970193 -1.5707963279748003 2.1391884124079175 2417.137000000003
3.7228710753776704 -0.8310170505030092 0.8513581803555411 -1.591137456859419 -1.5707963294595875 2.1365247404448637 2417.187000000003
3.732270668305987 -0.835835472312677 0.8586577608276864 -1.593618615634119 -1.5707963317688887 2.1323819110927604 2417.2370000000033
3.7454729411622654 -0.8426032249114345 0.8689104445199027 -1.5971035468852008 -1.5707963350124359 2.126563067242757 2417.2870000000034
3.762785840019699 -0.8514781676966612 0.8823553776547448 -1.601673537441516 -1.5707963392658857 2.118932483013891 2417.3370000000036
3.784388518491916 -0.8625521384410955 0.8991316881954681 -1.6073758774957212 -1.5707963445732527 2.109411197236808 2417.387000000004
3.810341244845251 -0.8758560318793451 0.9192861795582831 -1.6142264757301383 -1.5707963509493437 2.0979726469374858 2417.437000000004
3.840595309111022 -0.8913648782943985 0.9427810243246088 -1.6222124744426163 -1.5707963583821913 2.0846383008209557 2417.487000000004
3.8750029301978044 -0.9090029221041348 0.9695014579533265 -1.631294864672393 -1.5707963668354892 2.069473292755027 2417.5370000000044
3.913327163003703 -0.9286487004478358 0.9992634724930336 -1.6414111013259551 -1.5707963762510238 2.0525820552540046 2417.5870000000045
2.9987971782684326 -1.3429356080344697 1.638068977986471 -1.8659082851805628 -1.570784870778219 1.4279978275299072 2425.787
2.9990047782947147 -1.342785004107536 1.6378375667278149 -1.8658274840806897 -1.5707848741124906 1.4282054284363062 2425.837
3.0003794110306936 -1.3417877735587866 1.6363052668658182 -1.8652924560319086 -1.5707848961905164 1.429580067000017 2425.887
3.0038789361102296 -1.3392490348658348 1.632404354530417 -1.8639303874400888 -1.5707849523965147 1.4330796069157292 2425.9370000000004
3.0102469383090087 -1.3346293527057091 1.6253059575295372 -1.861451863757456 -1.5707850546732274 1.439447636111544 2425.9870000000005
3.020028032891556 -1.327533634654896 1.6144029945149536 -1.8576449124078533 -1.5707852117677399 1.4492287721608739 2426.0370000000007
3.0335831709582486 -1.3177000278893798 1.5992931141481466 -1.852369045712001 -1.5707854294773007 1.4627839676943406 2426.087000000001
3.0511049447923244 -1.3049888158846863 1.5797616342661605 -1.8455493038127566 -1.5707857108951413 1.4803058158116755 2426.137000000001
3.0726328932069005 -1.2893713151159232 1.5557644810474611 -1.837170297600376 -1.5707860566562963 1.5018338554936181 2426.1870000000013
3.098068806891979 -1.2709187717578228 1.5274111281777945 -1.827270251637773 -1.5707864651834222 1.5272698770138156 2426.2370000000014
3.1271920337614656 -1.2497912583847826 1.4949475360160431 -1.815935047085779 -1.5707869329326178 1.5563932273507213 2426.2870000000016
3.159674784300177 -1.2262265706709086 1.4587390907600857 -1.803292264628404 -1.5707874546392444 1.5888761155994948 2426.337000000002
3.1950974369108565 -1.200529124090056 1.4192535436126528 -1.7895052273980974 -1.570788023563744 1.6242989183839005 2426.387000000002
3.2329638432611847 -1.1730588506158708 1.377043949947187 -1.7747670439010064 -1.5707886317374602 1.662165485268207 2426.437000000002
3.272716633630793 -1.1442200954218322 1.3327316084736984 -1.759294650942238 -1.5707892702084583 1.7019184441690864 2426.4870000000024
3.3137525222582758 -1.1144505135812948 1.2869890004046247 -1.7433228565511187 -1.5707899292873435 1.7429545067675125 2426.5370000000025
3.3554376126882013 -1.0842099667675285 1.2405227286206872 -1.7270983829064537 -1.5707905987930824 1.784639773920662 2426.5870000000027
3.397122703118127 -1.0539694199537621 1.1940564568367498 -1.7108739092617888 -1.5707912682988214 1.8263250410738117 2426.637000000003
3.4381585917456094 -1.024199838113225 1.148313848767676 -1.6949021148706693 -1.5707919273777067 1.8673611036722377 2426.687000000003
3.4779113821152174 -0.9953610829191862 1.1040015072941878 -1.6794297219119012 -1.5707925658487047 1.907114062573117 2426.7370000000033
3.515777788465546 -0.967890809445001 1.061791913628722 -1.6646915384148102 -1.570793174022421 1.9449806294574237 2426.7870000000034
3.5512004410762255 -0.9421933628641481 1.0223063664812888 -1.6509045011845034 -1.5707937429469205 1.9804034322418294 2426.8370000000036
3.5836831916149365 -0.9186286751502746 0.9860979212253316 -1.6382617187271287 -1.570794264653547 2.012886320490603 2426.887000000004
3.612806418484423 -0.8975011617772344 0.95363432906358 -1.6269265141751346 -1.5707947324027427 2.0420096708275084 2426.937000000004
3.638242332169502 -0.8790486184191337 0.9252809761939136 -1.6170264682125313 -1.5707951409298686 2.067445692347706 2426.987000000004
3.6597702805840777 -0.8634311176503711 0.9012838229752145 -1.608647462000151 -1.5707954866910236 2.088973732029649 2427.0370000000044
3.6772920544181535 -0.8507199056456769 0.8817523430932281 -1.6018277201009068 -1.5707957681088642 2.1064955801469836 2427.0870000000045
3.690847192484846 -0.8408862988801613 0.8666424627264213 -1.5965518534050545 -1.570795985818425 2.1200507756804505 2427.1370000000047
3.700628287067393 -0.8337905808293482 0.8557394997118379 -1.5927449020554516 -1.5707961429129376 2.12983191172978 2427.187000000005
3.706996289266172 -0.8291708986692221 0.8486411027109577 -1.5902663783728188 -1.5707962451896502 2.1361999409255956 2427.237000000005
3.710495814345708 -0.8266321599762709 0.8447401903755578 -1.5889043097809994 -1.5707963013956485 2.1396994808413066 2427.2870000000053
3.7118704470816857 -0.8256349294275216 0.8432078905135594 -1.5883692817322186 -1.5707963234736744 2.141074119405019 2427.3370000000054
3.712078047107969 -0.8254843255005877 0.8429764792549044 -1.588288480632345 -1.570796326807946 2.141281720311417 2427.3870000000056
3.712078047107969 -0.8254843255005877 0.8429764792549044 -1.588288480632345 -1.570796326807946 2.141281720311417 2427.437000000006
3.712078047107969 -0.8254843255005877 0.8429764792549044 -1.588288480632345 -1.570796326807946 2.141281720311417 2427.487000000006
3.712078047107969 -0.8254843255005877 0.8429764792549044 -1.588288480632345 -1.570796326807946 2.141281720311417 2427.537000000006
3.712078047107969 -0.8254843255005877 0.8429764792549044 -1.588288480632345 -1.570796326807946 2.141281720311417 2427.5870000000064
