timestamp actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_qd_0 actual_qd_1 actual_qd_2 actual_qd_3 actual_qd_4 actual_qd_5 safety_status output_bit_register_65 output_bit_register_66
18373.931 4.65613317489624 -1.3093767625144501 1.5762150923358362 -1.8374444446959437 -1.5708044211017054 1.7252092361450195 0.6381247639656067 -0.3267662227153778 0.494415819644928 -0.1689186841249466 -0.00012652436271309853 -0.2841545045375824 1 True False
18373.981 4.6863298416137695 -1.3249662977508088 1.5993841330157679 -1.8455468616881312 -1.5707724730121058 1.711850881576538 0.5682559609413147 -0.2941417396068573 0.44648781418800354 -0.14371047914028168 -2.1889615926505416e-19 -0.24922259151935577 1 True False
18374.031 4.7129225730896 -1.3385948699763794 1.6201842466937464 -1.8525320492186488 -1.570820156727926 1.7001539468765259 0.4994065761566162 -0.2648265063762665 0.38291531801223755 -0.13413245975971222 4.154206635575974e-06 -0.22275689244270325 1 True False
18374.081 4.736138820648193 -1.3504616928151627 1.638481918965475 -1.858450552026266 -1.57082444826235 1.6899218559265137 0.4267228841781616 -0.21312344074249268 0.3381415009498596 -0.11002761870622635 -0.0007857537711970508 -0.19126448035240173 1 True False
18374.130999999998 4.7559733390808105 -1.3606543254903336 1.6534107367144983 -1.8639332256712855 -1.570784870778219 1.6811739206314087 0.3559519648551941 -0.18702669441699982 0.2764602303504944 -0.09623604267835617 -3.2254848612986095e-14 -0.15732331573963165 1 True False
18374.181 4.772302627563477 -1.3689063650420685 1.6664112249957483 -1.8681394062437953 -1.570829216633932 1.6739658117294312 0.2888641059398651 -0.15126395225524902 0.22534021735191345 -0.09282048791646957 -4.8995192289448354e-33 -0.13032786548137665 1 True False
18374.231 4.784953594207764 -1.3754191559604187 1.6760566870318812 -1.871470113793844 -1.5707772413836878 1.6684093475341797 0.22128042578697205 -0.11053523421287537 0.17170149087905884 -0.056313976645469666 -8.133440587698715e-09 -0.09782306104898453 1 True False
18374.281 4.794230937957764 -1.3801509600928803 1.6832931677447718 -1.873911520043844 -1.5708254019366663 1.6643385887145996 0.15486368536949158 -0.07545170187950134 0.11784356832504272 -0.04532736912369728 -1.2354717333727677e-27 -0.06623613834381104 1 True False
18374.331 4.800057888031006 -1.3831507724574585 1.6878107229815882 -1.8755489788451136 -1.5708335081683558 1.6617857217788696 0.08252885937690735 -0.04055093228816986 0.06478600203990936 -0.015738733112812042 -0.0 -0.036553721874952316 1 True False
18374.380999999998 4.802339553833008 -1.3843119007400055 1.6895635763751429 -1.8760343990721644 -1.5707686583148401 1.6607271432876587 0.01277395524084568 -0.005845396779477596 0.008837583474814892 -0.0010567022254690528 -0.0 -0.002734080422669649 1 True False
18374.431 4.802238941192627 -1.3839682203582306 1.6905253569232386 -1.8773185215392054 -1.5708168188678187 1.6607674360275269 0.003291704459115863 0.01906682178378105 0.037499167025089264 -0.051665425300598145 -0.0 2.5401341190445237e-06 1 True False
18374.481 4.802271366119385 -1.3823980552009125 1.6935189406024378 -1.8820129833617152 -1.5707967917071741 1.6607481241226196 0.0041883522644639015 0.047601599246263504 0.08115815371274948 -0.13550086319446564 -0.0 -0.0009037195704877377 1 True False
18374.531 4.802323341369629 -1.379264773135521 1.6987364927874964 -1.890264173547262 -1.5707929770099085 1.660740613937378 0.003074835753068328 0.07382388412952423 0.1255517452955246 -0.20280279219150543 -0.0 -0.00036120275035500526 1 True False
18374.581 4.80230188369751 -1.3749259573272248 1.705951992665426 -1.9019843540587367 -1.570801083241598 1.6607706546783447 0.00024842150742188096 0.09776793420314789 0.16957387328147888 -0.2592635154724121 6.977775774430484e-05 -0.00017986109014600515 1 True False
18374.630999999998 4.802310466766357 -1.3692777764848252 1.7156007925616663 -1.9169684849181117 -1.57074481645693 1.6607942581176758 0.00010234140790998936 0.12413059175014496 0.21262945234775543 -0.340363085269928 3.112319863635138e-12 -0.0001199391481350176 1 True False
18374.681 4.802350997924805 -1.3624603313258667 1.7274163405047815 -1.9357534847655238 -1.5707929770099085 1.6607332229614258 7.829466630937532e-05 0.1509237140417099 0.262214332818985 -0.406769335269928 4.727620577453468e-31 -5.282575511955656e-05 1 True False
18374.731 4.802342891693115 -1.354379655127861 1.7414019743548792 -1.9579278431334437 -1.5708048979388636 1.6607987880706787 7.419149187626317e-05 0.17274458706378937 0.30057528614997864 -0.47333723306655884 0.0 -3.389237690498703e-07 1 True False
18374.781 4.802338600158691 -1.3447825622609635 1.7577722708331507 -1.9835096798338832 -1.570801083241598 1.6607288122177124 7.123030809452757e-05 0.19962911307811737 0.34738805890083313 -0.5398092865943909 3.806951644946821e-05 -5.1482584929751274e-26 1 True False
18374.831 4.802334308624268 -1.334804357295372 1.775113884602682 -2.0110627613463343 -1.5708325544940394 1.6607242822647095 6.508575461339206e-05 0.18735109269618988 0.33394020795822144 -0.5243894457817078 1.8512473616283387e-05 -8.407790785948902e-45 1 True False
18374.880999999998 4.802314758300781 -1.3257988554290314 1.790668789540426 -2.0354796848692835 -1.5707805792437952 1.6607916355133057 5.127622716827318e-05 0.16891150176525116 0.2905704081058502 -0.46173834800720215 1.2225325008330401e-05 -5.6261164991646395e-18 1 True False
18374.931 4.802334308624268 -1.3181022864631196 1.80359393755068 -2.056547781030172 -1.570824925099508 1.6607496738433838 5.794809840153903e-05 0.1416037529706955 0.244460329413414 -0.38867685198783875 6.13952291783626e-12 -8.546083922458224e-37 1 True False
18374.981 4.80230188369751 -1.3116322320750733 1.8147643248187464 -2.073883672753805 -1.570801083241598 1.6606953144073486 4.108024586457759e-05 0.11349540203809738 0.20057183504104614 -0.3114859461784363 9.325949941853214e-31 -0.0 1 True False
18375.031 4.802330017089844 -1.30650349081073 1.823780361806051 -2.087895532647604 -1.5708211104022425 1.6607496738433838 0.0 0.08988098800182343 0.15769395232200623 -0.23302240669727325 0.0 1.9379216610104777e-05 1 True False
18375.081 4.802379608154297 -1.302801178102829 1.8301814238177698 -2.098473211328024 -1.570853058491842 1.6607823371887207 0.0 0.0644848644733429 0.11368303000926971 -0.17391355335712433 0.0 2.9437074374659385e-24 1 True False
18375.130999999998 4.802338123321533 -1.3001554769328614 1.8346384207354944 -2.105370660821432 -1.570784870778219 1.6607823371887207 0.0 0.038299065083265305 0.06483204662799835 -0.10338012129068375 0.0 4.4701421011961665e-43 1 True False
18375.181 4.802338600158691 -1.2988668543151398 1.8369320074664515 -2.10872807125234 -1.570784870778219 1.6607451438903809 0.0 0.014204463921487331 0.027476154267787933 -0.03767795488238335 0.0 0.0 1 True False
18375.231 4.802375316619873 -1.2987648409656067 1.837104622517721 -2.109288831750387 -1.5707925001727503 1.660757064819336 0.0 -4.585377073898346e-22 -9.802893328014761e-05 -0.00025994156021624804 0.0 0.0 1 True False
18375.281 4.802420139312744 -1.2986941498569031 1.8371885458575647 -2.1092807255186976 -1.5708406607257288 1.6607378721237183 0.0 0.0 4.5157015847507864e-05 -0.00013628976012114435 0.0 0.0 1 True False
18375.331 4.802338600158691 -1.298736498957016 1.837175194417135 -2.109276433984274 -1.5707925001727503 1.660740613937378 0.0 5.252202754491009e-05 6.0088517784606665e-05 -0.00010822978219948709 0.0 6.855638019082066e-14 1 True False
18375.380999999998 4.802362442016602 -1.2986791890910645 1.8371709028827112 -2.10927214244985 -1.5708168188678187 1.6607660055160522 0.0 0.00011406658450141549 5.1477079978212714e-05 -0.00011724329669959843 0.0 1.0413730167873569e-32 1 True False
18375.431 4.80230188369751 -1.298716501598694 1.8371871153460901 -2.109276433984274 -1.570784870778219 1.660757064819336 0.0 0.0001331218663835898 2.163323551940266e-05 -0.00019569155119825155 0.0 0.0 1 True False
18375.481 4.802350997924805 -1.2987137299827118 1.837250057850973 -2.1092807255186976 -1.5707324186908167 1.660768985748291 0.0 0.00014331372221931815 2.5113494769787797e-26 -0.00017926082364283502 0.0 0.0 1 True False
18375.531 4.802321910858154 -1.2987680000117798 1.83722430864443 -2.10927214244985 -1.5707925001727503 1.660711646080017 -1.3738455227056133e-33 0.00011312112474115565 0.0 -9.451168443774804e-05 0.0 0.0 1 True False
18375.581 4.802326679229736 -1.2987345916083832 1.8371780554400843 -2.1092878780760707 -1.5707886854754847 1.6607987880706787 -8.00140960766446e-32 0.00014720486069563776 6.990018341923587e-09 -7.436464511556551e-05 0.0 0.0 1 True False
18375.630999999998 4.8023223876953125 -1.2987047296813508 1.8371995131122034 -2.1093331776061 -1.5707805792437952 1.6607542037963867 0.0 9.717536886455491e-05 1.6448246593758162e-38 -2.0846602222235333e-10 0.0 0.0 1 True False
18375.681 4.802375793457031 -1.2987300914577027 1.8371780554400843 -2.10924830059194 -1.570801083241598 1.6608091592788696 0.0 6.702318205498159e-05 3.128112803096883e-05 -3.166604685838325e-29 0.0 0.0 1 True False
