timestamp actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_qd_0 actual_qd_1 actual_qd_2 actual_qd_3 actual_qd_4 actual_qd_5 safety_status output_bit_register_65 output_bit_register_66 
5207.976 2.9800078868865967 -1.4284604501775284 1.9656947294818323 -2.108229776422018 -1.5708087126361292 -0.16157371202577764 0.0 0.11833342164754868 0.19457243382930756 -0.299058735370636 -3.1031415041933076e-35 -2.0398637998885048e-26 1 True True
5208.026 2.9800002574920654 -1.4231838297894974 1.9742072264300745 -2.1219188175597132 -1.570784870778219 -0.16154891649355108 0.0 0.09302904456853867 0.14737187325954437 -0.23621341586112976 -0.0 -2.802596928649634e-45 1 True True
5208.076 2.9800612926483154 -1.419329212313034 1.9808014074908655 -2.1321875057616175 -1.5707967917071741 -0.16160089174379522 0.0 0.06524626165628433 0.10389776527881622 -0.1850460171699524 -0.0 -0.0 1 True True
5208.126 2.980041742324829 -1.4166868490031739 1.984943691884176 -2.139029642144674 -1.570801083241598 -0.16157275835146123 0.0 0.04052421823143959 0.06076136231422424 -0.1002342700958252 -0.0 -0.0 1 True True
5208.1759999999995 2.9800329208374023 -1.4156776529601593 1.9865205923663538 -2.1423822842040003 -1.570801083241598 -0.1615846792804163 7.519521750509739e-05 0.012139619328081608 0.018446262925863266 -0.030769620090723038 -0.0 -0.0 1 True True
5208.226 2.980074644088745 -1.4156428140452881 1.9867027441607874 -2.1426407299437464 -1.5707891623126429 -0.16159373918642217 1.6341781505086595e-16 0.002863798290491104 0.004568919539451599 0.0005020928801968694 -0.0 -0.0 1 True True
5208.276 2.980008840560913 -1.4150940489820023 1.9874194304095667 -2.1423446140685023 -1.570801083241598 -0.1615818182574671 0.0 0.008581874892115593 0.016169404610991478 0.014342546463012695 -0.0 5.026707731303759e-05 1 True True
5208.326 2.9799997806549072 -1.4152029615691681 1.9873788992511194 -2.14235319713735 -1.570801083241598 -0.16164189973940069 3.8867384778809965e-18 -0.0009337427327409387 -0.0014875781489536166 -0.00120197341311723 -0.0 -0.0025273961946368217 1 True True
5208.376 2.9800522327423096 -1.4152009052089234 1.9872701803790491 -2.1424366436400355 -1.570756737385885 -0.16149455705751592 0.00010879568435484543 -0.0029336055740714073 -0.002755517605692148 -0.0017695093993097544 -2.050142029474955e-06 0.002152781467884779 1 True False
5208.4259999999995 2.9800195693969727 -1.4153319162181397 1.987178150807516 -2.1424924335875453 -1.5708406607257288 -0.1616147200213831 -2.3154396330937743e-05 -0.0016010883264243603 -0.0034382808953523636 -0.002688206033781171 -3.1141694322467524e-25 -1.3909427387659434e-08 1 True False
5208.476 2.9800732135772705 -1.4153339129737397 1.9871390501605433 -2.1425210438170375 -1.570784870778219 -0.16154462495912725 -1.3464744102486718e-16 -0.0008195997215807438 -0.0016719814157113433 -0.0010768772335723042 -4.764414778704378e-44 -3.502437175484374e-05 1 True False
5208.526 2.9800357818603516 -1.4153840702823182 1.9870942274676722 -2.1425725422301234 -1.570801083241598 -0.16155606905092412 0.0 -0.00014753513096366078 -0.0002467567683197558 -0.00022105466632638127 -0.0 -1.7750575352692977e-05 1 True False
5208.576 2.9800448417663574 -1.4159680616906662 1.9861844221698206 -2.141510149041647 -1.5707886854754847 -0.16158038774599248 0.0 -0.023130051791667938 -0.03760533407330513 0.05782612785696983 -0.0 -1.188837177323876e-05 1 True False
5208.626 2.9800539016723633 -1.4175608319095154 1.9836557547198694 -2.136601587335104 -1.5707967917071741 -0.16154891649355108 0.0 -0.04873285070061684 -0.08081498742103577 0.1277933269739151 -0.0 -1.2452846642318355e-13 1 True False
5208.6759999999995 2.9800162315368652 -1.4206734162620087 1.9782779852496546 -2.128451486627096 -1.5707886854754847 -0.16152745882143194 0.0 -0.07803093641996384 -0.12235450744628906 0.21566855907440186 -0.0 -1.891589493232695e-32 1 True False
5208.726 2.9800028800964355 -1.4252117735198517 1.9709513823138636 -2.116788526574606 -1.5708406607257288 -0.16154891649355108 0.0 -0.10499061644077301 -0.16594453155994415 0.2604120373725891 -0.0 -0.0 1 True False
5208.776 2.980008840560913 -1.4309152227691193 1.9617489019977015 -2.1015969715514125 -1.5708254019366663 -0.16154081026186162 0.0 -0.13020341098308563 -0.20617346465587616 0.33092060685157776 -0.0 -0.0 1 True False
5208.826 2.9799997806549072 -1.4380254608443757 1.950207535420553 -2.0828196010985316 -1.5708335081683558 -0.16156465211977178 0.0 -0.14975056052207947 -0.25126779079437256 0.40234971046447754 -0.0 -0.0 1 True False
5208.876 2.9800539016723633 -1.4465815138867875 1.9362896124469202 -2.060755868951315 -1.5708406607257288 -0.16153985658754522 0.0 -0.18303047120571136 -0.30068233609199524 0.4738338887691498 -0.0 -0.0 1 True False
5208.9259999999995 2.9800403118133545 -1.4561696660569687 1.9205201307879847 -2.0351458988585414 -1.570784870778219 -0.16152745882143194 0.0 -0.21250119805335999 -0.3366641700267792 0.5417144894599915 -5.31102883893908e-10 -0.0 1 True False
5208.976 2.9800117015838623 -1.4671561580947419 1.9026544729815882 -2.0066715679564417 -1.570801083241598 -0.1615231672870081 0.0 -0.21326088905334473 -0.34952378273010254 0.5520185828208923 -8.067465953173607e-29 -0.0 1 True False
5209.026 2.9800493717193604 -1.4769840624979516 1.8868702093707483 -1.9803606472411097 -1.5707886854754847 -0.16157371202577764 0.0 -0.18643590807914734 -0.2989891767501831 0.4887363016605377 -0.0 -0.0 1 True False
5209.076 2.9800238609313965 -1.4857250091484566 1.8725407759295862 -1.9576837025084437 -1.5707405249225062 -0.16155606905092412 0.0 -0.16226491332054138 -0.2568470537662506 0.41386881470680237 -0.0 -0.0 1 True False
5209.126 2.9800686836242676 -1.4930202153376122 1.8606160322772425 -1.9383837185301722 -1.5707529226886194 -0.16151553789247686 0.0 -0.13667289912700653 -0.22380311787128448 0.34778550267219543 -0.0 -0.0 1 True False
5209.1759999999995 2.9800403118133545 -1.4989461314729233 1.8510082403766077 -1.9227382145323695 -1.5708044211017054 -0.16153985658754522 0.0 -0.10928718000650406 -0.17320069670677185 0.2760174572467804 -0.0 -0.0 1 True False
5209.226 2.9799909591674805 -1.5036792022040864 1.8434250990497034 -1.9104773006834925 -1.5708168188678187 -0.16155606905092412 0.0 -0.07970640063285828 -0.13057036697864532 0.2122688740491867 -0.0 -0.0 1 True False
5209.276 2.9800162315368652 -1.5069880348495026 1.8380087057696741 -1.9017602405943812 -1.5707686583148401 -0.16156036058534795 0.0 -0.05457194522023201 -0.0874786376953125 0.1483876258134842 -0.0 -0.0 1 True False
5209.326 2.9800539016723633 -1.5089526933482666 1.8347066084491175 -1.896496912042135 -1.5708087126361292 -0.16157704988588506 0.0 -0.030009599402546883 -0.04754027724266052 0.07186217606067657 -0.0 -0.0 1 True False
5209.376 2.9800493717193604 -1.509581622933485 1.8336270491229456 -1.8945332966246546 -1.5708168188678187 -0.161598030720846 0.0 -5.09800383952097e-06 -0.0006534550338983536 0.00023986776068340987 -0.0 -0.0 1 False False
5209.4259999999995 2.980025291442871 -1.5096099910191079 1.833602253590719 -1.8945609531798304 -1.570829216633932 -0.1615694204913538 0.0 1.0516744974757752e-41 2.4099565934729783e-18 -0.0010652398923411965 -0.0 -0.0 1 False False
5209.476 2.9800612926483154 -1.5095567417195817 1.8335354963885706 -1.8946334324278773 -1.5707724730121058 -0.16156036058534795 0.0 0.0 -0.0007178775849752128 -0.0008921204134821892 -0.0 -0.0 1 False False
5209.526 2.9800567626953125 -1.50959716111932 1.833587948475973 -1.8946334324278773 -1.5708048979388636 -0.16151982942690069 0.0 -0.0007291515939868987 -0.0009225698886439204 -0.0008001922979019582 -0.0 -0.0 1 False False
5209.576 2.9800283908843994 -1.5096414659968396 1.8335593382464808 -1.8946215114989222 -1.5707686583148401 -0.16153127351869756 0.0 -0.0002639166486915201 -0.0004817727894987911 -0.00022941839415580034 -0.0 -0.0 1 False False
5209.626 2.9799952507019043 -1.5096946892193337 1.833538834248678 -1.894689222375387 -1.570784870778219 -0.1615513006793421 0.0 -0.0001396197621943429 -0.00016030114784371108 -0.00011683538468787447 -0.0 -0.0 1 False False
5209.6759999999995 2.9800238609313965 -1.509629563694336 1.8335641066180628 -1.8946291408934535 -1.5707767645465296 -0.16156036058534795 0.0 -0.00015674476162530482 -0.00012268296268302947 -8.845701813697815e-05 -0.0 -0.0 1 False False
5209.726 2.980058431625366 -1.5096946892193337 1.8335226217852991 -1.8946367702879847 -1.5708125273333948 -0.1615203062640589 0.0 -0.00011729841935448349 -6.972877599764615e-05 -2.1261998828236983e-09 -0.0 -0.0 1 False False
5209.776 2.9800448417663574 -1.5096696031144639 1.83350116411318 -1.894661088983053 -1.5707767645465296 -0.16151124635805303 0.0 -8.004188566701487e-05 -6.03110202064272e-05 -3.229701701749786e-28 -0.0 -0.0 1 False False
5209.826 2.9800117015838623 -1.5096406278065224 1.8335478941546839 -1.8946410618224085 -1.570784870778219 -0.16157371202577764 0.0 -5.041696681270012e-31 -2.1495570917136217e-33 -0.0 -0.0 -0.0 1 False False
5209.876 2.9800493717193604 -1.5096167412451287 1.833550755177633 -1.894621034661764 -1.5708044211017054 -0.1615679899798792 0.0 0.0 -0.0 -0.0 -0.0 -0.0 1 False False
5209.9259999999995 2.9800448417663574 -1.5096567918411274 1.8335145155536097 -1.8946696720519007 -1.570756737385885 -0.16160709062685186 0.0 0.0 -0.0 -0.0 -0.0 -0.0 1 False False
5209.976 2.9800567626953125 -1.509637215440609 1.8335145155536097 -1.8946286640562953 -1.570824925099508 -0.16151124635805303 0.0 0.0 -0.0 -0.0 -0.0 -0.0 1 False False
5210.026 2.9799745082855225 -1.5097019721618672 1.833489243184225 -1.8946286640562953 -1.5707886854754847 -0.1615069548236292 0.0 0.0 -0.0 -0.0 -0.0 -0.0 1 False False
5210.076 2.9800448417663574 -1.5096285951188584 1.8335145155536097 -1.8947097263731898 -1.570824925099508 -0.16157371202577764 0.0 0.0 -0.0 -0.0 -0.0 -0.0 1 False False
5210.126 2.9800000190734863 -1.5096903306296845 1.8335145155536097 -1.8946930370726527 -1.5707610289203089 -0.1615532080279749 0.0 0.0 -0.0 -0.0 -0.0 -0.0 1 False False
5210.1759999999995 2.9800240993499756 -1.5096904014102002 1.8334844748126429 -1.8946448765196742 -1.5707967917071741 -0.16152745882143194 0.0 0.0 -0.0 -0.0 -0.0 -0.0 1 False False
5210.226 2.9800612926483154 -1.5096738387695332 1.833571736012594 -1.8946486912169398 -1.5708649794207972 -0.16152459779848272 0.0 0.0 -0.0 -0.0 -0.0 -0.0 1 False False
5210.276 2.9799835681915283 -1.509669580762722 1.8335478941546839 -1.8946167431273402 -1.570853058491842 -0.1615355650531214 0.0 0.0 -0.0 -0.0 -0.0 -0.0 1 False False
5210.326 2.9800775051116943 -1.5096534055522461 1.833538834248678 -1.8946529827513636 -1.5707810560809534 -0.16158610979189092 -5.521115949439779e-43 0.0 -0.0 -0.0 -0.0 -0.0 1 True False
5210.376 2.9800448417663574 -1.5096653451076527 1.833576504384176 -1.894689222375387 -1.5708330313311976 -0.16157371202577764 0.0 0.0 -0.0 -0.0 -0.0 -0.0 1 True False
5210.4259999999995 2.980025291442871 -1.5096252907863636 1.8335478941546839 -1.8945805035033167 -1.570784870778219 -0.16154462495912725 0.0 3.9993940958993335e-07 -0.0 -0.0 -0.0 -0.0 1 True False
5210.476 2.9800655841827393 -1.5097104471972962 1.8335807959186 -1.8946248493590296 -1.5707252661334437 -0.16154987016786748 0.0 0.0 -0.0 -0.0 -0.0 -0.0 1 True False
5210.526 2.9800240993499756 -1.5096483019045372 1.8335312048541468 -1.894632955590719 -1.570784870778219 -0.1615355650531214 0.0 0.0 -0.0 -0.0 -0.0 -0.0 1 True False
5210.576 2.9800240993499756 -1.5096738313189526 1.833526913319723 -1.8946529827513636 -1.5707367102252405 -0.16151839891542608 0.0 0.0 -0.0 -0.0 -0.0 -0.0 1 True False
5210.626 2.9800076484680176 -1.509641484623291 1.8335312048541468 -1.8946453533568324 -1.5707648436175745 -0.1615231672870081 0.0 0.0 -0.0 -0.0 -0.0 -0.0 1 True False
