timestamp actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_qd_0 actual_qd_1 actual_qd_2 actual_qd_3 actual_qd_4 actual_qd_5 safety_status output_bit_register_65 output_bit_register_66
24942.217 3.712111473083496 -0.825466052894928 0.8430245558368128 -1.5882498226561488 -1.5707967917071741 2.141267776489258 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24942.267 3.712095260620117 -0.8254468005946656 0.8429845015155237 -1.5882731876769007 -1.570784870778219 2.1412765979766846 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24942.317 3.712132453918457 -0.8254719537547608 0.8429878393756312 -1.5883013210692347 -1.5707529226886194 2.141291618347168 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24942.367 3.712104082107544 -0.8254706424525757 0.8429544607745569 -1.5883332691588343 -1.5707967917071741 2.141258955001831 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24942.416999999998 3.712066888809204 -0.8254750531962891 0.8429678122149866 -1.588297029534811 -1.5707486311541956 2.141296148300171 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24942.467 3.7120907306671143 -0.8254795235446473 0.8430007139789026 -1.5882774792113246 -1.5707967917071741 2.1413049697875977 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24942.517 3.712111473083496 -0.8254452508739014 0.8429930845843714 -1.5882774792113246 -1.570801083241598 2.1413159370422363 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24942.567 3.7120535373687744 -0.8254125875285645 0.8429759184466761 -1.5883251629271449 -1.5708048979388636 2.141258955001831 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24942.617 3.7120578289031982 -0.8254794639400025 0.8429678122149866 -1.5882731876769007 -1.5708335081683558 2.141270637512207 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24942.666999999998 3.7120697498321533 -0.8254676026156922 0.8430007139789026 -1.5882731876769007 -1.5707810560809534 2.141313076019287 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24942.717 3.712062358856201 -0.8254794639400025 0.8430083433734339 -1.5883094273009242 -1.5707767645465296 2.1413049697875977 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24942.767 3.7120535373687744 -0.825440840130188 0.8430126349078577 -1.5882774792113246 -1.570801083241598 2.141296148300171 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24942.817 3.7120697498321533 -0.8254169982722779 0.8429635206805628 -1.588268896142477 -1.5707648436175745 2.141267776489258 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24942.867 3.712123394012451 -0.8254913848689576 0.8430703322040003 -1.5883170566954554 -1.570801083241598 2.141313076019287 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24942.916999999998 3.712120771408081 -0.825437919502594 0.8429802099810999 -1.5882650814452113 -1.5708373228656214 2.141313076019287 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24942.967 3.712071418762207 -0.8255128425410767 0.8430212179767054 -1.5882889233031214 -1.5708168188678187 2.141258955001831 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24943.017 3.7120532989501953 -0.8254245084575196 0.8429887930499476 -1.588268896142477 -1.570784870778219 2.1412723064422607 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24943.067 3.7121026515960693 -0.8254423898509522 0.8429887930499476 -1.5882650814452113 -1.5708492437945765 2.141279697418213 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24943.117 3.712078809738159 -0.8254750531962891 0.8429477850543421 -1.5882569752135218 -1.570784870778219 2.141326427459717 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24943.166999999998 3.7120490074157715 -0.8254794639400025 0.8430135885821741 -1.5882216892638148 -1.5708168188678187 2.1412453651428223 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24943.217 3.7120862007141113 -0.8255002659610291 0.8429887930499476 -1.5882331333556117 -1.5707925001727503 2.1413204669952393 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24943.267 3.7120697498321533 -0.8254496616176148 0.8430169264422815 -1.5882650814452113 -1.5708006064044397 2.1413049697875977 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24943.317 3.7121188640594482 -0.8255134981921692 0.8429887930499476 -1.5883251629271449 -1.5707925001727503 2.1413414478302 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24943.367 3.7120742797851562 -0.8254587215236207 0.8430092970477503 -1.5882817707457484 -1.5707767645465296 2.141270637512207 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24943.416999999998 3.7120697498321533 -0.8254543107799073 0.8429721037494105 -1.5882774792113246 -1.5708168188678187 2.141287088394165 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24943.467 3.7121400833129883 -0.825495795612671 0.8429477850543421 -1.5882288418211878 -1.5707686583148401 2.141233444213867 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24943.517 3.7120487689971924 -0.8254914444736023 0.8429477850543421 -1.588245531121725 -1.570784870778219 2.1413049697875977 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24943.567 3.7120578289031982 -0.8255039614490052 0.8429759184466761 -1.5882650814452113 -1.5707724730121058 2.1412558555603027 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24943.617 3.7120981216430664 -0.8255409759334107 0.8429845015155237 -1.588280817071432 -1.5707886854754847 2.141267776489258 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24943.666999999998 3.7120816707611084 -0.8255155843547364 0.8430245558368128 -1.5882774792113246 -1.5707605520831507 2.141296148300171 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24943.717 3.7120652198791504 -0.8254215878299256 0.8429549376117151 -1.5882770023741664 -1.570784870778219 2.141270637512207 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24943.767 3.7120816707611084 -0.8254913848689576 0.8429635206805628 -1.5883370838561 -1.5707686583148401 2.141287088394165 -1.78412905109393e-12 0.0 0.0 -0.0 -0.0 -0.0 1 False False
24943.817 3.7120981216430664 -0.8254543107799073 0.8429587523089808 -1.5882817707457484 -1.5707686583148401 2.14127516746521 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
