timestamp actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_qd_0 actual_qd_1 actual_qd_2 actual_qd_3 actual_qd_4 actual_qd_5 safety_status output_bit_register_65 output_bit_register_66
2410.187 3.712062358856201 -0.8254823845675965 0.8429716269122522 -1.5882569752135218 -1.57074481645693 2.14127516746521 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2410.237 3.712111234664917 -0.8254496616176148 0.8429802099810999 -1.5882774792113246 -1.5707610289203089 2.141279697418213 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2410.287 3.7120368480682373 -0.8254215282252808 0.8429802099810999 -1.588252683679098 -1.5707805792437952 2.14127516746521 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2410.337 3.7121024131774902 -0.8254543107799073 0.8430617491351526 -1.588268896142477 -1.570784870778219 2.141333818435669 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2410.3869999999997 3.712106943130493 -0.8254096072963257 0.842992130910055 -1.5882817707457484 -1.5707767645465296 2.141254186630249 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2410.437 3.7120413780212402 -0.8254586619189759 0.8429477850543421 -1.588269372979635 -1.5708048979388636 2.141267776489258 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2410.487 3.7120413780212402 -0.8254913848689576 0.8429845015155237 -1.5883332691588343 -1.5707967917071741 2.14131760597229 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2410.537 3.7120699882507324 -0.8254587215236207 0.8429353872882288 -1.5882817707457484 -1.5708335081683558 2.1412930488586426 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2410.587 3.71207857131958 -0.8255068820765992 0.8429477850543421 -1.5882932148375453 -1.5707891623126429 2.14127516746521 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2410.6369999999997 3.7120981216430664 -0.825495795612671 0.8430374304400843 -1.5882607899107875 -1.5707686583148401 2.1412994861602783 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2410.687 3.7120938301086426 -0.8255039614490052 0.842959229146139 -1.5882774792113246 -1.570784870778219 2.14131760597229 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2410.737 3.7120699882507324 -0.8255409759334107 0.842959229146139 -1.5882889233031214 -1.5707529226886194 2.141296148300171 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2410.787 3.712127447128296 -0.8255083721927186 0.8429606596576136 -1.5882650814452113 -1.5708211104022425 2.1413040161132812 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2410.837 3.7120370864868164 -0.8254913848689576 0.8429973761187952 -1.588285585443014 -1.5708254019366663 2.141329526901245 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2410.8869999999997 3.7120862007141113 -0.8254543107799073 0.8430126349078577 -1.588245531121725 -1.570784870778219 2.14131760597229 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2410.937 3.7120862007141113 -0.8255453866771241 0.8429763952838343 -1.588285585443014 -1.5707967917071741 2.141226053237915 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2410.987 3.7120449542999268 -0.8255001467517395 0.8429845015155237 -1.588313718835348 -1.5708168188678187 2.14127516746521 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2411.037 3.712045669555664 -0.8254913848689576 0.8429515997516077 -1.5883013210692347 -1.5708373228656214 2.14131760597229 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2411.087 3.7120656967163086 -0.8254261177829285 0.842971150075094 -1.5883456669249476 -1.5708168188678187 2.14131760597229 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2411.1369999999997 3.7120862007141113 -0.825495795612671 0.8429845015155237 -1.5882207355894984 -1.5707929770099085 2.1412723064422607 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2411.187 3.7120773792266846 -0.8254838746837159 0.8430336157428187 -1.5882774792113246 -1.570784870778219 2.141329526901245 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2411.237 3.712106704711914 -0.8254913252643128 0.8429721037494105 -1.5883094273009242 -1.5707605520831507 2.141279697418213 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2411.287 3.712094783782959 -0.8254838150790711 0.8430383841144007 -1.5882412395873011 -1.5708048979388636 2.141324996948242 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2411.337 3.7120776176452637 -0.8254869741252442 0.8430097738849085 -1.588252683679098 -1.5707805792437952 2.1413040161132812 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2411.3869999999997 3.7120862007141113 -0.8255039614490052 0.8429802099810999 -1.5882774792113246 -1.5707686583148401 2.141279697418213 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2411.437 3.7121353149414062 -0.8255039018443604 0.8430007139789026 -1.5882817707457484 -1.5707767645465296 2.1412558555603027 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2411.487 3.7120656967163086 -0.8254693311503907 0.8430174032794397 -1.5882817707457484 -1.5708172957049769 2.141230583190918 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2411.537 3.7120416164398193 -0.8255083721927186 0.8429539839373987 -1.588252683679098 -1.5707886854754847 2.141266107559204 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2411.587 3.7120211124420166 -0.8254498404315491 0.8430216948138636 -1.5882607899107875 -1.5708454290973108 2.141287088394165 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2411.6369999999997 3.7120742797851562 -0.8255365651896973 0.8429587523089808 -1.5882569752135218 -1.5707967917071741 2.141296148300171 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2411.687 3.7121024131774902 -0.8254380983165284 0.8429892698871058 -1.5883218250670375 -1.5707362333880823 2.14127516746521 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2411.737 3.7120862007141113 -0.8254661124995728 0.8429978529559534 -1.588269372979635 -1.5707367102252405 2.141291618347168 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2411.787 3.7120656967163086 -0.8255156439593812 0.8429892698871058 -1.588269372979635 -1.5708168188678187 2.141270637512207 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2411.837 3.7121024131774902 -0.8254869741252442 0.8429935614215296 -1.588320871392721 -1.5707481543170374 2.141267776489258 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2411.8869999999997 3.7120492458343506 -0.8254838150790711 0.8429539839373987 -1.5882731876769007 -1.5707686583148401 2.141334056854248 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2411.937 3.7121024131774902 -0.8254707020572205 0.8429845015155237 -1.588269372979635 -1.5707691351519983 2.1412975788116455 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2411.987 3.712127447128296 -0.8254869741252442 0.8429964224444788 -1.5882412395873011 -1.5708168188678187 2.141296148300171 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2412.037 3.71201229095459 -0.8254218262485047 0.8429673353778284 -1.588245531121725 -1.5708006064044397 2.141267776489258 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2412.087 3.712122917175293 -0.8254957360080262 0.8430174032794397 -1.5882817707457484 -1.570813004170553 2.141296148300171 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2412.1369999999997 3.712090492248535 -0.825454370384552 0.8429902235614222 -1.5882374248900355 -1.5707767645465296 2.141279697418213 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2412.187 3.712094783782959 -0.8255039018443604 0.8429425398456019 -1.5882731876769007 -1.5707691351519983 2.141291618347168 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2412.237 3.7120494842529297 -0.8254587811282654 0.8429845015155237 -1.5883165798582972 -1.5708330313311976 2.141266107559204 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2412.287 3.712115526199341 -0.8254950207522889 0.842987362538473 -1.5882774792113246 -1.570801083241598 2.1412765979766846 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2412.337 3.712110996246338 -0.8254869741252442 0.842992130910055 -1.5883375606932582 -1.5707810560809534 2.141284227371216 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2412.3869999999997 3.7120580673217773 -0.8255288761905213 0.8429802099810999 -1.5882498226561488 -1.5708044211017054 2.141284227371216 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2412.437 3.7120699882507324 -0.8254661721042176 0.8430054823504847 -1.5882250271239222 -1.57074481645693 2.14123797416687 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2412.487 3.7120580673217773 -0.8255039018443604 0.8429721037494105 -1.5882569752135218 -1.5708168188678187 2.141258955001831 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2412.537 3.7120490074157715 -0.8254780930331727 0.8430126349078577 -1.5883008442320765 -1.5708125273333948 2.141249895095825 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2412.587 3.712078809738159 -0.8255156439593812 0.8430336157428187 -1.5883170566954554 -1.5707925001727503 2.141230583190918 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2412.6369999999997 3.7121100425720215 -0.8254824441722413 0.8429630438434046 -1.588245531121725 -1.5708048979388636 2.141279697418213 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2412.687 3.712078809738159 -0.8254499000361939 0.8430054823504847 -1.588273664514059 -1.5708006064044397 2.141242504119873 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2412.737 3.7120816707611084 -0.8254382175258179 0.8429515997516077 -1.588292738000387 -1.570784870778219 2.14131760597229 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
2412.787 3.712099552154541 -0.8254499596408387 0.8429845015155237 -1.5882774792113246 -1.5707810560809534 2.1413004398345947 0.0 0.0 0.0 -0.0 -0.0 -0.0 1 False False
