timestamp actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_qd_0 actual_qd_1 actual_qd_2 actual_qd_3 actual_qd_4 actual_qd_5 safety_status output_bit_register_65 output_bit_register_66
351.304 3.7120580673217773 -0.8255037826350708 0.8429892698871058 -1.5882731876769007 -1.5707805792437952 2.141258955001831 0.0 0.0 0.0 -0.0 0.0 -0.0 1 False False
351.324 3.7120296955108643 -0.8255080741694947 0.842987362538473 -1.588269372979635 -1.5707767645465296 2.141329526901245 0.0 0.0 0.0 -0.0 0.0 -0.0 1 False False
351.344 3.7120742797851562 -0.8255037826350708 0.8429392019854944 -1.5883094273009242 -1.57074481645693 2.141226053237915 0.0 0.0 0.0 -0.0 0.0 -0.0 1 False False
351.364 3.7120699882507324 -0.8254716557315369 0.8430007139789026 -1.5882846317686976 -1.5707529226886194 2.141287088394165 0.0 0.0 0.0 -0.0 0.0 -0.0 1 False False
351.38399999999996 3.7120742797851562 -0.8254588407329102 0.8430097738849085 -1.5883094273009242 -1.570801083241598 2.141267776489258 0.0 0.0 0.0 -0.0 0.0 -0.0 1 False False
351.404 3.712050199508667 -0.825463132267334 0.8429630438434046 -1.5882331333556117 -1.5707925001727503 2.1413094997406006 0.0 0.0 0.0 -0.0 0.0 -0.0 1 False False
351.424 3.712045907974243 -0.825455443268158 0.8429802099810999 -1.5882331333556117 -1.5708168188678187 2.141291618347168 0.0 0.0 0.0 -0.0 0.0 -0.0 1 False False
351.44399999999996 3.7121198177337646 -0.8255242866328736 0.8430007139789026 -1.5882774792113246 -1.570784870778219 2.141338348388672 0.0 0.0 0.0 -0.0 0.0 -0.0 1 False False
351.464 3.7120537757873535 -0.8254273694804688 0.8430174032794397 -1.5882774792113246 -1.5707925001727503 2.1412765979766846 0.0 0.0 0.0 -0.0 0.0 -0.0 1 False False
351.484 3.712090492248535 -0.82550402105365 0.8429964224444788 -1.5883013210692347 -1.5707605520831507 2.141279697418213 0.0 0.0 0.0 -0.0 0.0 -0.0 1 False False
351.50399999999996 3.71213960647583 -0.825438455944397 0.8429630438434046 -1.588297029534811 -1.5708044211017054 2.14127516746521 0.0 0.0 0.0 -0.0 0.0 -0.0 1 False False
351.524 3.712070941925049 -0.825458900337555 0.842938248311178 -1.5882932148375453 -1.570784870778219 2.141326665878296 0.0 0.0 0.0 -0.0 0.0 -0.0 1 False False
351.544 3.7120862007141113 -0.8254954975894471 0.8429935614215296 -1.5883165798582972 -1.5708416144000452 2.1412994861602783 0.0 0.0 0.0 -0.0 0.0 -0.0 1 False False
351.56399999999996 3.712094783782959 -0.825463132267334 0.8429721037494105 -1.588252683679098 -1.5708487669574183 2.141263246536255 0.0 0.0 0.0 -0.0 0.0 -0.0 1 False False
351.584 3.7120862007141113 -0.825430766945221 0.842992130910055 -1.5883094273009242 -1.5707967917071741 2.141296148300171 0.0 0.0 0.0 -0.0 0.0 -0.0 1 False False
351.604 3.712090492248535 -0.8254502576640625 0.8429802099810999 -1.5883370838561 -1.5708168188678187 2.1413094997406006 0.0 0.0 0.0 -0.0 0.0 -0.0 1 False False
351.62399999999997 3.7121057510375977 -0.8255080741694947 0.8429892698871058 -1.5882774792113246 -1.5708335081683558 2.1413040161132812 0.0 0.0 0.0 -0.0 0.0 -0.0 1 False False
351.644 3.7120449542999268 -0.8255199950984498 0.8429721037494105 -1.5882569752135218 -1.5707925001727503 2.141282558441162 0.0 0.0 0.0 -0.0 0.0 -0.0 1 False False
351.664 3.7120981216430664 -0.8254792851260682 0.8429349104510706 -1.5882569752135218 -1.5707805792437952 2.1412513256073 0.0 0.0 0.0 -0.0 0.0 -0.0 1 False False
