timestamp actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_qd_0 actual_qd_1 actual_qd_2 actual_qd_3 actual_qd_4 actual_qd_5 output_bit_register_65 output_bit_register_66
10021.295 3.712111473083496 -0.8254950207522889 0.8429439703570765 -1.5882774792113246 -1.570801083241598 2.1412925720214844 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.314999999999 3.7120532989501953 -0.8254869741252442 0.8429887930499476 -1.5882889233031214 -1.570829216633932 2.141263484954834 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.335 3.712078809738159 -0.8254662317088624 0.8429759184466761 -1.588285585443014 -1.5708254019366663 2.141295909881592 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.355 3.712062358856201 -0.8254674834064026 0.8429721037494105 -1.5882607899107875 -1.5708773771869105 2.141317129135132 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.375 3.712041139602661 -0.8254749935916443 0.8429892698871058 -1.5883013210692347 -1.570801083241598 2.141275405883789 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.395 3.7121071815490723 -0.825491265659668 0.8430216948138636 -1.5882846317686976 -1.5707524458514612 2.1412384510040283 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.414999999999 3.7120578289031982 -0.8254750531962891 0.8429754416095179 -1.5883051357665003 -1.5708335081683558 2.141270875930786 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.435 3.7120368480682373 -0.825409011249878 0.8430174032794397 -1.5882331333556117 -1.5707967917071741 2.141219139099121 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.455 3.7120981216430664 -0.8255210679820557 0.8429678122149866 -1.588285585443014 -1.5707886854754847 2.141291618347168 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.475 3.7120907306671143 -0.8254619401744385 0.8429630438434046 -1.588297029534811 -1.570857350026266 2.1412546634674072 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.494999999999 3.7121145725250244 -0.8254425686648865 0.8430007139789026 -1.5882569752135218 -1.5708211104022425 2.1412384510040283 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.515 3.7120862007141113 -0.8254588407329102 0.8429515997516077 -1.5883013210692347 -1.5707929770099085 2.141263484954834 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.535 3.7120728492736816 -0.8254294556430359 0.8430007139789026 -1.5882817707457484 -1.5707767645465296 2.141279697418213 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.555 3.7120535373687744 -0.8254545491984864 0.8429606596576136 -1.5883175335326136 -1.5708091894732874 2.1413002014160156 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.574999999999 3.7121026515960693 -0.825540618305542 0.8429258505450647 -1.588285585443014 -1.5707843939410608 2.1412267684936523 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.595 3.7120907306671143 -0.8254707616618653 0.8429845015155237 -1.588297029534811 -1.5707648436175745 2.1412839889526367 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.615 3.7120773792266846 -0.8254058522037049 0.8430054823504847 -1.5883251629271449 -1.5707925001727503 2.141270875930786 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.635 3.7120862007141113 -0.8254836362651368 0.8430054823504847 -1.5882774792113246 -1.570829216633932 2.141317129135132 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.654999999999 3.7120578289031982 -0.8254993718913575 0.8430174032794397 -1.588285585443014 -1.5707767645465296 2.141291618347168 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.675 3.712111473083496 -0.8254425686648865 0.8429802099810999 -1.5883013210692347 -1.570801083241598 2.141263484954834 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.695 3.7120981216430664 -0.8254307073405762 0.8430007139789026 -1.5882569752135218 -1.5707891623126429 2.141263484954834 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.715 3.7120742797851562 -0.8254956167987366 0.8429673353778284 -1.5882288418211878 -1.5707886854754847 2.141291618347168 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.734999999999 3.712127923965454 -0.8254588407329102 0.8429563681231897 -1.588285585443014 -1.5708087126361292 2.141312837600708 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.755 3.71207857131958 -0.8254956167987366 0.8429425398456019 -1.5882569752135218 -1.5707648436175745 2.141251564025879 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.775 3.7121188640594482 -0.8254955571940918 0.8429587523089808 -1.588280817071432 -1.5708254019366663 2.141263484954834 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.795 3.712106943130493 -0.8254500788501282 0.8430007139789026 -1.5882650814452113 -1.5708449522601526 2.141308546066284 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.814999999999 3.7120935916900635 -0.8255038422397156 0.8429845015155237 -1.5883013210692347 -1.5708087126361292 2.1412720680236816 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.835 3.7120697498321533 -0.8254338663867493 0.8429349104510706 -1.5882774792113246 -1.5708048979388636 2.1412839889526367 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.855 3.712083101272583 -0.8255038422397156 0.8429630438434046 -1.588268896142477 -1.5708449522601526 2.1412341594696045 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.875 3.7120907306671143 -0.8254955571940918 0.8429935614215296 -1.588280817071432 -1.570801083241598 2.141263484954834 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.895 3.7121100425720215 -0.8254220646670838 0.8430336157428187 -1.588325639764303 -1.5708087126361292 2.141251564025879 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.914999999999 3.7120490074157715 -0.825482503776886 0.8430097738849085 -1.5882731876769007 -1.5707886854754847 2.141287088394165 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.935 3.7120413780212402 -0.825451211338379 0.8430293242083948 -1.5882731876769007 -1.570784870778219 2.141282796859741 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.955 3.71207857131958 -0.8254264158061524 0.8429978529559534 -1.5882536373534144 -1.5707324186908167 2.141231060028076 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.975 3.71207857131958 -0.8254338067821045 0.8429845015155237 -1.588245531121725 -1.5708211104022425 2.1413159370422363 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10021.994999999999 3.7120697498321533 -0.8254707616618653 0.8429606596576136 -1.5882932148375453 -1.570829216633932 2.1413257122039795 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.015 3.7120490074157715 -0.8255155843547364 0.8429515997516077 -1.5882650814452113 -1.5707925001727503 2.141312837600708 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.035 3.7120819091796875 -0.8254782122424622 0.8429515997516077 -1.5883013210692347 -1.570784870778219 2.141295909881592 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.055 3.712106943130493 -0.8254619997790833 0.8429802099810999 -1.5883127651610316 -1.5707691351519983 2.141223430633545 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.074999999999 3.7120490074157715 -0.8254382771304627 0.8429721037494105 -1.588297029534811 -1.5708168188678187 2.141263484954834 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.095 3.7120742797851562 -0.825482503776886 0.8429845015155237 -1.588269372979635 -1.5707925001727503 2.141287088394165 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.115 3.7120447158813477 -0.8254619997790833 0.8429845015155237 -1.5882932148375453 -1.5708335081683558 2.1413044929504395 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.135 3.712095022201538 -0.8254955571940918 0.8429845015155237 -1.5883175335326136 -1.5707967917071741 2.1413040161132812 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.154999999999 3.7120773792266846 -0.825463132267334 0.8429587523089808 -1.5883413753905238 -1.5708254019366663 2.141329050064087 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.175 3.7120862007141113 -0.8253808182528992 0.8429754416095179 -1.5883451900877894 -1.5708335081683558 2.141279697418213 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.195 3.7120981216430664 -0.8254793447307129 0.8429630438434046 -1.588320871392721 -1.5707967917071741 2.1413044929504395 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.215 3.7120981216430664 -0.8254469198039551 0.8429606596576136 -1.588320871392721 -1.5708006064044397 2.141295909881592 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.234999999999 3.7120742797851562 -0.8255363267711182 0.8429845015155237 -1.5883289776244105 -1.5707925001727503 2.141317129135132 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.255 3.712050199508667 -0.8254869741252442 0.8429802099810999 -1.5882650814452113 -1.5707929770099085 2.141279697418213 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.275 3.7121024131774902 -0.8254793447307129 0.8429892698871058 -1.5882569752135218 -1.5707925001727503 2.141279697418213 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.295 3.712111234664917 -0.8254707616618653 0.8429845015155237 -1.5883013210692347 -1.5708044211017054 2.1412720680236816 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.314999999999 3.7120819091796875 -0.8254793447307129 0.8429754416095179 -1.588297029534811 -1.5707843939410608 2.1412546634674072 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.335 3.7121024131774902 -0.8254338663867493 0.8429301420794886 -1.588320871392721 -1.5708087126361292 2.141231060028076 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.355 3.7120862007141113 -0.8254426282695313 0.8429473082171839 -1.5882374248900355 -1.570772949849264 2.14125919342041 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.375 3.7120697498321533 -0.8254878681949158 0.8429473082171839 -1.5882655582823695 -1.5707605520831507 2.1413044929504395 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.395 3.7120893001556396 -0.8254588407329102 0.8429392019854944 -1.5882889233031214 -1.5707925001727503 2.141317129135132 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.414999999999 3.7120447158813477 -0.8255372208407898 0.8429515997516077 -1.5882889233031214 -1.5707529226886194 2.1412839889526367 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.435 3.712123155593872 -0.825463132267334 0.8429964224444788 -1.588229318658346 -1.5707767645465296 2.141291618347168 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.455 3.712095022201538 -0.8254545491984864 0.8429515997516077 -1.5882650814452113 -1.5707686583148401 2.141312837600708 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.475 3.712090492248535 -0.8254707616618653 0.8429845015155237 -1.5882889233031214 -1.5707805792437952 2.1412558555603027 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.494999999999 3.7120819091796875 -0.8254350584796448 0.8430007139789026 -1.588292738000387 -1.5708406607257288 2.1412546634674072 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.515 3.712095022201538 -0.8254177135280152 0.8429845015155237 -1.588252683679098 -1.5708377997027796 2.141251564025879 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.535 3.7120819091796875 -0.8255251210979004 0.8429673353778284 -1.5883094273009242 -1.5708168188678187 2.1413376331329346 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.555 3.7120449542999268 -0.8254997891238709 0.8430054823504847 -1.5883165798582972 -1.5708492437945765 2.141312837600708 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.574999999999 3.712131977081299 -0.8254546088031312 0.8429515997516077 -1.588313718835348 -1.5708048979388636 2.1412558555603027 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.595 3.712131977081299 -0.8254588407329102 0.8430455366717737 -1.588292738000387 -1.5708168188678187 2.141267776489258 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.615 3.71207857131958 -0.8255041402629395 0.8429563681231897 -1.5883289776244105 -1.5707925001727503 2.141279697418213 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.635 3.7120981216430664 -0.8254825633815308 0.8429473082171839 -1.588273664514059 -1.570801083241598 2.141231060028076 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.654999999999 3.7120535373687744 -0.8254759472659607 0.8429473082171839 -1.5883165798582972 -1.5707486311541956 2.141263484954834 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.675 3.7121188640594482 -0.8254869741252442 0.8430174032794397 -1.5882650814452113 -1.5708091894732874 2.141329050064087 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.695 3.712038278579712 -0.825463132267334 0.8429845015155237 -1.5883289776244105 -1.5707886854754847 2.1412839889526367 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.715 3.712062358856201 -0.8254739803126832 0.8430040518390101 -1.5882488689818324 -1.5707686583148401 2.141291618347168 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.734999999999 3.712106943130493 -0.8255080741694947 0.8430383841144007 -1.5882851086058558 -1.570784870778219 2.141282796859741 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.755 3.7120611667633057 -0.8254793447307129 0.8429845015155237 -1.588245531121725 -1.5708449522601526 2.141279697418213 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.775 3.712111234664917 -0.825451211338379 0.8429515997516077 -1.5883132419981898 -1.5708487669574183 2.1413002014160156 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.795 3.712111234664917 -0.8254663509181519 0.8429630438434046 -1.5882774792113246 -1.570801083241598 2.141263484954834 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.814999999999 3.712062358856201 -0.8254750531962891 0.8429802099810999 -1.5882812939085902 -1.5708616415606897 2.1412665843963623 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.855 3.7120742797851562 -0.8254350584796448 0.8429935614215296 -1.5882612667479457 -1.5707767645465296 2.1413214206695557 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.875 3.712062358856201 -0.825519935493805 0.8430174032794397 -1.5883051357665003 -1.570829216633932 2.141267776489258 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.895 3.7120370864868164 -0.8254750531962891 0.8429845015155237 -1.5882774792113246 -1.5708044211017054 2.141279697418213 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.914999999999 3.71207857131958 -0.825463132267334 0.8429673353778284 -1.5882488689818324 -1.5708087126361292 2.141312837600708 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.935 3.7120537757873535 -0.8254950803569336 0.8429630438434046 -1.5882131061949671 -1.5708611647235315 2.141263484954834 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.955 3.712066650390625 -0.8254222434810181 0.8429964224444788 -1.588292738000387 -1.5708492437945765 2.1412384510040283 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.975 3.7120208740234375 -0.8254750531962891 0.842971150075094 -1.5882774792113246 -1.570784870778219 2.141231060028076 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10022.994999999999 3.7120819091796875 -0.8254707616618653 0.8430097738849085 -1.588297506371969 -1.5707886854754847 2.141263484954834 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10023.015 3.712066650390625 -0.8254469198039551 0.8430126349078577 -1.588292738000387 -1.570813004170553 2.141267776489258 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10023.035 3.7121024131774902 -0.825463132267334 0.8429845015155237 -1.588245531121725 -1.5708211104022425 2.1412925720214844 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10023.055 3.712090492248535 -0.825401560669281 0.8429539839373987 -1.5882812939085902 -1.5707643667804163 2.141279697418213 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10023.074999999999 3.7120296955108643 -0.825450138454773 0.8429964224444788 -1.588285585443014 -1.5707886854754847 2.141329050064087 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10023.095 3.71207857131958 -0.8254707616618653 0.8429964224444788 -1.588245531121725 -1.570853058491842 2.1412222385406494 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10023.115 3.7120413780212402 -0.8254501980594178 0.8429892698871058 -1.5882336101927699 -1.570857350026266 2.141267776489258 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10023.135 3.7121036052703857 -0.8254458469203492 0.8430007139789026 -1.5882812939085902 -1.5708449522601526 2.1413214206695557 0.0 0.0 0.0 -0.0 0.0 0.0 False False
10023.154999999999 3.712045907974243 -0.8255040806582947 0.8429845015155237 -1.5882493458189906 -1.5708048979388636 2.141279697418213 0.0 0.0 0.0 -0.0 0.0 0.0 True False
10023.175 3.7120416164398193 -0.8254221838763733 0.8429845015155237 -1.588269372979635 -1.5708254019366663 2.141270875930786 0.0 0.0 0.0 -0.0 0.0 0.0 True False
10023.195 3.71207857131958 -0.8254631918719788 0.8430264631854456 -1.588292738000387 -1.5707529226886194 2.141279697418213 0.0 0.0 0.0 -0.0 0.0 0.0 True False
10023.215 3.712062358856201 -0.8254459065249939 0.8429678122149866 -1.5882812939085902 -1.5708087126361292 2.1412997245788574 0.0 0.0 0.0 -0.0 0.0 0.0 True False
10023.234999999999 3.7120468616485596 -0.8254707616618653 0.8429845015155237 -1.5882612667479457 -1.5707529226886194 2.1412546634674072 0.0 0.0 0.0 -0.0 0.0 0.0 True False
10023.255 3.71207857131958 -0.825430766945221 0.8429673353778284 -1.5882655582823695 -1.5707843939410608 2.141312837600708 0.0 0.0 0.0 -0.0 0.0 0.0 True False
10023.275 3.7120251655578613 -0.8254869145205994 0.8430007139789026 -1.5882889233031214 -1.570813004170553 2.141312837600708 0.0 0.0 0.0 -0.0 0.0 0.0 True False
10023.295 3.7120742797851562 -0.8255209487727662 0.8429964224444788 -1.5882851086058558 -1.5708335081683558 2.141275405883789 0.0 0.0 0.0 -0.0 0.0 0.0 True False
10023.314999999999 3.7120819091796875 -0.8254909080317994 0.8430174032794397 -1.588292738000387 -1.5707891623126429 2.141231060028076 0.0 0.0 0.0 -0.0 0.0 0.0 True False
10023.335 3.7120416164398193 -0.8254426878741761 0.8430054823504847 -1.588285585443014 -1.5708087126361292 2.141275405883789 0.0 0.0 0.0 -0.0 0.0 0.0 True False
10023.355 3.7120862007141113 -0.8255208891681214 0.8430216948138636 -1.5882655582823695 -1.5707886854754847 2.141329050064087 0.0 0.0 0.0 -0.0 0.0 0.0 True False
10023.375 3.7120580673217773 -0.8255317372134705 0.8430174032794397 -1.5883451900877894 -1.5707486311541956 2.1412720680236816 0.0 0.0 0.0 -0.0 0.0 0.0 True False
10023.395 3.712106943130493 -0.8254588407329102 0.8429887930499476 -1.588297029534811 -1.5707967917071741 2.141329050064087 0.0 0.0 0.0 -0.0 0.0 0.0 True False
10023.414999999999 3.7120535373687744 -0.8254264754107972 0.8430007139789026 -1.588313718835348 -1.570813004170553 2.141270875930786 0.0 0.0 0.0 -0.0 0.0 0.0 True False
10023.435 3.7120296955108643 -0.8254588407329102 0.8429754416095179 -1.5883132419981898 -1.5707967917071741 2.141308546066284 -2.773278273693336e-10 0.0 0.0 -0.0 0.0 0.0 True False
10023.455 3.7120862007141113 -0.8254469198039551 0.8430174032794397 -1.5883056126036585 -1.5708406607257288 2.1413002014160156 -2.167611206758106e-30 0.0 0.0 -0.0 0.0 0.0 True False
10023.475 3.712045907974243 -0.8254663509181519 0.8430007139789026 -1.588297029534811 -1.5707772413836878 2.14125919342041 0.0 0.0 0.0 -0.0 0.0 0.0 True False
10023.494999999999 3.7120580673217773 -0.8254674238017579 0.8430007139789026 -1.5883375606932582 -1.5707605520831507 2.1412997245788574 0.0 0.0 0.0 -0.0 0.0 0.0 True False
10023.515 3.712062358856201 -0.8254707616618653 0.8429515997516077 -1.5882932148375453 -1.5708006064044397 2.1412925720214844 0.0 0.0 0.0 -0.0 0.0 0.0 True False
10023.535 3.7120656967163086 -0.8254673641971131 0.8429763952838343 -1.5883170566954554 -1.5707805792437952 2.141295909881592 0.0 0.0 0.0 -0.0 0.0 0.0 True False
