2414.937 5.292583192151312e-06 6.977101874516833e-05 3.2985734985224724e-05 1.7131971313810723e-05 3.1483190371606184e-05 1.0851710067427689e-05 False False False False False False
2414.987 4.534690448121381e-05 6.208201956914294e-05 8.022260620244026e-06 4.724104504338911e-05 7.641332461005845e-06 1.3943822159134811e-05 False False False False False False
2415.037 8.153606141370062e-06 2.2266116859182006e-05 1.2313795044072151e-05 3.239076037653277e-05 3.718136040986586e-05 2.705684400972075e-05 False False False False False False
2415.087 2.8896022523206e-05 1.552322792841565e-05 3.61556529542284e-05 1.4816118285576607e-05 1.6677362607131485e-05 1.3943822159134811e-05 False False False False False False
2415.137 3.652541705401191e-05 6.9401590807594005e-06 1.3435411498896599e-05 1.9107652709404732e-05 4.75643365205336e-06 8.737674452241606e-05 False False False False False False
2415.187 3.623653138884464e-06 4.5929160835012084e-05 3.329463000500965e-05 5.916197399846723e-05 1.5747564150681015e-05 2.268641219771439e-06 False False False False False False
2415.237 7.626301892216247e-07 1.3563838721974975e-05 3.727726940905285e-05 6.709886596123482e-06 3.349798037399765e-06 1.8235356582962936e-05 False False False False False False
2415.287 2.4509739195544e-05 2.1193233253224975e-05 3.730726196415901e-06 1.1001421019951607e-05 1.6677362607131485e-05 2.022893204056686e-06 False False False False False False
2415.337 1.2588810240465875e-05 3.424665045903552e-05 2.9003095581181526e-05 2.0946668579657768e-05 2.859829156220961e-05 1.5143244491255814e-05 False False False False False False
2415.387 2.007453509556001e-05 3.0789581062062865e-05 3.346257214342785e-05 3.239076037653277e-05 2.7668493105981184e-05 9.071460462983794e-05 False False False False False False
2415.437 8.29727581708184e-06 3.418704581426013e-05 3.730726196415901e-06 2.895189330498482e-06 4.648992280031905e-07 3.4216730819380814e-05 False False False False False False
2415.487 4.0816951477840036e-05 1.7621190564476308e-06 2.4234723999150276e-05 9.195079351265179e-07 2.7668493105981184e-05 2.157321669038481e-05 False False False False False False
2415.537 5.242116101200622e-07 1.2610164405568725e-05 1.3435411498896599e-05 2.4761365845282768e-05 4.8172490908493515e-05 2.7064173446778028e-05 False False False False False False
2415.587 1.9979786193058402e-05 4.413345742060315e-05 8.022260620244026e-06 7.663560912529732e-06 7.641332461005845e-06 2.022893204056686e-06 False False False False False False
2415.637 2.317397662432441e-05 2.3808273552194947e-05 1.037645385615349e-06 4.478852648981402e-05 2.7668493105981184e-05 2.022893204056686e-06 False False False False False False
2415.687 0.002361821819031995 0.000993516239403025 0.0017613524913331347 0.000571216749146064 7.641332461005845e-06 0.0010548793385165567 False False False False False False
2415.737 0.008334684062684339 0.004102434906242625 0.006453430128051885 0.0021857873668218453 4.0519220517287735e-05 0.0036140643665927286 False False False False False False
2415.787 0.01778464286395387 0.009056594166038767 0.01380435175891126 0.004738296674683173 8.094293759475235e-06 0.007813330800308549 False False False False False False
2415.837 0.030777978587830823 0.015679445060966746 0.023908054304077275 0.00802751939196833 4.75643365205336e-06 0.013478394658340775 False False False False False False
2415.887 0.046952533412659925 0.024058308395622507 0.036629116010620244 0.012465442823364592 7.164495303024765e-06 0.02074682346083101 False False False False False False
2415.937 0.06701092689105392 0.03431567171501948 0.051979457807495244 0.017636741804077705 4.9102289364943985e-05 0.02943837276197847 False False False False False False
2415.987 0.09018926589557008 0.04624327639031245 0.07026044077868654 0.023693050550415595 2.9075128720412735e-05 0.03981220355726656 False False False False False False
2416.037 0.11700897185870485 0.06006940821099116 0.09088698573107934 0.03084274690051325 3.82663519560289e-06 0.05156194797254976 False False False False False False
2416.087 0.14745264022418292 0.07552143553185298 0.11462584681506371 0.038928951429321845 6.009341986357164e-05 0.06492650142408785 False False False False False False
2416.137 0.181219386745179 0.09286072472023799 0.14074364848132326 0.04792972962756381 1.5747564150681015e-05 0.0799804889271396 False False False False False False
2416.187 0.21861414878436403 0.11202516773629034 0.16986457056994642 0.05767198960681208 5.2440149472587905e-05 0.0962909423420566 False False False False False False
2416.237 0.25929288833209396 0.13308074692177596 0.20149031825061048 0.06843468110461459 2.049205987297853e-05 0.11433875194288667 False False False False False False
2416.287 0.3037267205006726 0.15576633432793452 0.23584643549914563 0.08008762757678278 3.82663519560289e-06 0.13378703227735933 False False False False False False
2416.337 0.35148863761493043 0.18013581255364253 0.2729791755198976 0.09269091050524958 1.145602972685289e-05 0.15487575164534007 False False False False False False
2416.387 0.40271191566058473 0.2063746712534411 0.31273499674792493 0.10626980225939997 4.648992280031905e-07 0.17753588786817964 False False False False False False
2416.437 0.4549713608510144 0.23316630342888667 0.3533944243907474 0.12005564134021052 2.7668493105981184e-05 0.20050906768537935 False False False False False False
2416.487 0.5073771950490125 0.26006903866219355 0.3939680213450929 0.1339983598460699 7.641332461005845e-06 0.22357284656263743 False False False False False False
2416.537 0.559742021251405 0.28681987145829035 0.43465653605456556 0.14777275483508356 1.145602972685289e-05 0.24669551482893404 False False False False False False
2416.587 0.6121049401051648 0.3137603066294177 0.47523060984606946 0.1616491929759527 6.009341986357164e-05 0.26986538997389253 True False False False False False
2416.637 0.6644034859425672 0.3406408987371905 0.5159529799937745 0.17536159913439997 4.2795964936281905e-06 0.29286586871839937 True False False False False False
2416.687 0.7165713783986218 0.36728605249810053 0.5565241927623292 0.1889729158153084 7.535220892607164e-05 0.31578027835585054 True False False False False False
2416.737 0.765820073772157 0.39253905037331416 0.5946778411387941 0.2021016732921146 2.478359429658461e-05 0.33759510150648486 True False False False False False
2416.787 0.8116636749989636 0.41601386288094355 0.630188381147339 0.21437736909289629 1.5747564150681015e-05 0.35780655971266206 True False True False False False
2416.837 0.8541207787282117 0.4378963671057208 0.6631383056163331 0.2255725518931886 6.819965155302476e-05 0.37637126079298433 True False True False False False
2416.887 0.892953920055116 0.4576978943674548 0.6934346312999269 0.235699619459107 7.964374334989976e-05 0.39363276591993746 True False True False False False
2416.937 0.9282503601796277 0.47578087070870234 0.7208456153392335 0.2448701516856695 3.718136040986586e-05 0.4091244899342197 True False True False False False
2416.987 0.9601994034535535 0.49229353288101985 0.7455848807811281 0.2536124841441656 4.75643365205336e-06 0.42327844730116304 True False True False False False
2417.037 0.988431780710394 0.5065796289243392 0.7676939338823069 0.2608419577517165 3.8266821040799925e-06 0.43561077680086413 True False True False False False
2417.087 1.0120764834090359 0.5189169572195409 0.7856746406345204 0.267278674015458 3.350158376047574e-06 0.44600215557608625 True False True False False False
2417.137 1.030255670370991 0.5279962199149878 0.7999552538351681 0.27193438866203 1.5748731005071903e-05 0.45402598736671873 True False True False False False
2417.187 1.0419175522468413 0.5340376772948348 0.8091726888052463 0.27490958793418097 3.8292868371758715e-06 0.45924502967521064 True False True False False False
2417.237 1.0469871060470402 0.5367468899866242 0.813012024348726 0.27648440602715696 1.2380867240535665e-05 0.46148144703483807 True False True False False False
2417.287 1.044670071838223 0.5354604550272176 0.811222246540299 0.27575416303901434 8.086089269498942e-06 0.4604104707690633 True False True False False False
2417.337 1.0348473310618438 0.5304888267132357 0.8036319200338746 0.27332707867166395 1.2373370243512483e-05 0.4561483834350337 True False True False False False
2417.387 1.0171771286333282 0.5214054424880428 0.7899865222739131 0.26847112457326916 1.958002672308723e-05 0.448381858400138 True False True False False False
2417.437 0.9918409527255498 0.5083935075010642 0.7704981724211079 0.2621460008871921 4.9078147967174246e-05 0.4371481096602641 True False True False False False
2417.487 0.9616727191482553 0.4918347997740983 0.7490193951596648 0.257134512367585 5.7176946808956686e-05 0.4238498839584679 True False True False False False
2417.537 0.9273132586144515 0.47187303908547096 0.7264479216444726 0.25460195734288704 3.618765855017969e-05 0.40872516863240715 True False True False False False
2417.587 0.888975674368123 0.44845114258247587 0.70299255535916 0.2544382658553406 4.094661459763671e-05 0.3918577729892949 True False True False False False
2417.637 0.8470748737011071 0.4220238457226042 0.6788669058635601 0.2569586468642351 2.8205073428821947e-05 0.3733633390250404 True False True False False False
2425.337 5.793571472167969e-05 2.0548701286315918e-05 4.291534423828125e-06 2.3841857909934205e-05 2.002716064453125e-05 3.838539123512952e-05 False False False False False False
2425.387 3.719329833984375e-05 4.425644874572754e-06 1.955032348610608e-05 2.7656555175559205e-05 4.291534423828125e-06 8.821487426757812e-06 False False False False False False
2425.437 7.62939453125e-06 4.321336746437865e-06 3.719329833984375e-05 1.239776611328125e-05 8.106231689453125e-06 4.5776367187722045e-05 False False False False False False
2425.487 7.62939453125e-06 1.1906027793884277e-05 7.629394531472045e-06 6.4849853515625e-05 4.291534423828125e-06 1.0728836059570312e-06 False False False False False False
2425.537 1.1920928955522214e-05 1.312792301155774e-05 2.050399780251233e-05 4.8637390136940795e-05 0.0 3.337860107421875e-06 False False False False False False
2425.587 0.0 2.816319465637207e-05 1.1920928955078125e-05 3.3378601076439196e-06 2.431869506813733e-05 6.902217864990234e-05 False False False False False False
2425.637 3.147125244140625e-05 0.0 5.3405761718527955e-05 5.245208740234375e-05 2.0027160644753295e-05 8.821487426757812e-06 False False False False False False
2425.687 1.2159347534179688e-05 4.145503044128418e-05 4.76837158203125e-06 1.573562622092517e-05 1.9550323486328125e-05 3.337860107421875e-06 False False False False False False
2425.737 1.1920928955522214e-05 0.0 2.050399780251233e-05 1.955032348655017e-05 4.4345855712890625e-05 2.2292137145996094e-05 False False False False False False
2425.787 2.09808349609375e-05 2.9802322387695312e-08 3.3855438232421875e-05 4.0531158446821536e-05 3.814697265847045e-06 5.602836608886719e-06 False False False False False False
2425.837 0.0001866191913211246 0.00015491036251891188 0.00023570279307993935 8.032426271520343e-05 3.811362994321499e-06 0.00018793137362305146 False False False False False False
2425.887 0.0015700734147268136 0.0011434386331310442 0.0017517901916976886 0.0005962788251676621 4.437126801026814e-05 0.0015415891023728978 False False False False False False
2425.937 0.0028606503588868293 0.0037767698973412145 0.005788124280028617 0.0020141373644977367 4.044954015158808e-05 0.0049294299137760955 False False False False False False
2425.987 0.003333514770800683 0.008870115268335699 0.013336655558252142 0.00449170737281368 6.371228419110864e-05 0.010946864589022054 False False False False False False
2426.037 0.0038653989956820567 0.01656231190057733 0.02494581440413457 0.008493685120121608 8.447221210294842e-06 0.020089038846359708 False False False False False False
2426.087 0.004750496931759329 0.027239607511728048 0.041007461738715056 0.01398079067705793 1.8991624404662844e-05 0.03286400957971658 False False False False False False
2426.137 0.006053846922451367 0.041022853756190525 0.06183736920248828 0.020955027815560134 5.924136501134214e-05 0.049232627029937026 False False False False False False
2426.187 0.007833346011465903 0.05789418293128756 0.08754302995902918 0.029571975769884018 1.7398341456420496e-05 0.06953734098250974 False False False False False False
2426.237 0.009877536063731984 0.0778023313194478 0.11773506691072733 0.039830603275455845 3.3542494802807354e-05 0.09347096782649866 False False False False False False
2426.287 0.012449993127309877 0.10069750984026937 0.15217085755880677 0.051578748806453856 2.062154398796423e-06 0.12082310653925887 False False False False False False
2426.337 0.014865538236944698 0.1261813032031378 0.1908307226450865 0.06466308247232488 6.560385259768431e-05 0.15132473639569843 False False False False False False
2426.387 0.01653932572006056 0.15412696247911195 0.2329412583484276 0.07888356467943813 5.6928696408720114e-05 0.18452667011577306 False False False False False False
2426.437 0.017172379409255978 0.18402354732700799 0.27805240612155946 0.09409858533473203 7.253298607134973e-05 0.22001370037135648 False False False False False False
