timestamp target_q_0 target_q_1 target_q_2 target_q_3 target_q_4 target_q_5 target_qd_0 target_qd_1 target_qd_2 target_qd_3 target_qd_4 target_qd_5 target_qdd_0 target_qdd_1 target_qdd_2 target_qdd_3 target_qdd_4 target_qdd_5 target_current_0 target_current_1 target_current_2 target_current_3 target_current_4 target_current_5 target_moment_0 target_moment_1 target_moment_2 target_moment_3 target_moment_4 target_moment_5 actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_qd_0 actual_qd_1 actual_qd_2 actual_qd_3 actual_qd_4 actual_qd_5 actual_current_0 actual_current_1 actual_current_2 actual_current_3 actual_current_4 actual_current_5 joint_control_output_0 joint_control_output_1 joint_control_output_2 joint_control_output_3 joint_control_output_4 joint_control_output_5 actual_TCP_pose_0 actual_TCP_pose_1 actual_TCP_pose_2 actual_TCP_pose_3 actual_TCP_pose_4 actual_TCP_pose_5 actual_TCP_speed_0 actual_TCP_speed_1 actual_TCP_speed_2 actual_TCP_speed_3 actual_TCP_speed_4 actual_TCP_speed_5 actual_TCP_force_0 actual_TCP_force_1 actual_TCP_force_2 actual_TCP_force_3 actual_TCP_force_4 actual_TCP_force_5 target_TCP_pose_0 target_TCP_pose_1 target_TCP_pose_2 target_TCP_pose_3 target_TCP_pose_4 target_TCP_pose_5 target_TCP_speed_0 target_TCP_speed_1 target_TCP_speed_2 target_TCP_speed_3 target_TCP_speed_4 target_TCP_speed_5 actual_digital_input_bits joint_temperatures_0 joint_temperatures_1 joint_temperatures_2 joint_temperatures_3 joint_temperatures_4 joint_temperatures_5 actual_execution_time robot_mode joint_mode_0 joint_mode_1 joint_mode_2 joint_mode_3 joint_mode_4 joint_mode_5 safety_status actual_tool_accelerometer_0 actual_tool_accelerometer_1 actual_tool_accelerometer_2 speed_scaling target_speed_fraction actual_momentum actual_main_voltage actual_robot_voltage actual_robot_current actual_joint_voltage_0 actual_joint_voltage_1 actual_joint_voltage_2 actual_joint_voltage_3 actual_joint_voltage_4 actual_joint_voltage_5 actual_digital_output_bits runtime_state joint_position_deviation_ratio
6524.746 -0.018820184640135906 -1.886972226345227 -1.4527852242362735 -1.5832453536688496 2.3887428659707894 -0.005978037124366509 -0.13344404512544483 -0.0009080359558549373 -0.029256894622323962 0.010362997224701477 0.9668040783793154 0.00024210314784808176 -0.19272057341944426 -0.0013113901780579282 -0.04225295705616479 0.014966293667215483 1.3962634015954323 0.00034964660608176735 -0.33740994334220886 0.9976851940155029 0.6657339334487915 0.4385794997215271 0.40874385833740234 0.003028381150215864 -0.18774878003377538 11.022743805008757 7.258622099692749 0.9505703978048269 0.31405526787445226 3.572173613263907e-05 -0.018801514302388966 -1.8869763813414515 -1.4527512788772583 -1.5832692585387171 2.3883376121520996 -0.005996529256002248 -0.1347881555557251 -0.0007229242473840714 -0.028861861675977707 0.010460680350661278 0.9523436427116394 0.00035773415584117174 -0.2920628786087036 0.8946090936660767 0.5285172462463379 0.3788452744483948 0.4572116732597351 0.060392335057258606 -0.33740994334220886 0.9976851940155029 0.6657339334487915 0.4385794997215271 0.40874385833740234 0.003028381150215864 0.35387468907349223 -0.06993363959938018 0.2623794506795676 -1.70421957639243 1.8815098392489817 0.9559886631934729 0.0021483924718983926 0.012256144076034009 0.05458696692942695 0.931469757449889 0.006033389758837131 -0.33398935291002846 -0.14177161177276554 -0.18121091545198742 0.26981164881164765 -0.0009516177875050374 -0.008913933886379902 0.0044343635088608365 0.35387674281707254 -0.06991469227914184 0.2623995819236745 -1.7038645164482205 1.8812878937040194 0.9562674566814237 0.0024314188248813658 0.013615208104346334 0.055372055622647416 0.9456345644908943 0.006406873854530677 -0.3355951663196896 0 31.375 33.3125 35.125 40.5625 43.8125 44.8125 0.970285 7 253 253 253 253 253 253 1 -6.933608055114746 1.9345149993896484 -6.186617374420166 1.0 1.0 0.189248249809352 47.91884231567383 47.94660949707031 0.7486078143119812 47.742591857910156 47.81425476074219 47.77125549316406 47.5275993347168 47.55626678466797 47.670928955078125 4 2 0.040608803561763676
6524.754 -0.01989390405948832 -1.8869795325973602 -1.4530206314878775 -1.5831619707696545 2.3965219790266747 -0.005976089110492744 -0.13498580971280033 -0.0009185270772794009 -0.02959491827877328 0.010482727574039197 0.9779741855920792 0.0002449003206967358 -0.19272057341944426 -0.0013113901780579824 -0.04225295705616479 0.014966293667215483 1.3962634015954878 0.00034964660608174025 -0.3378395736217499 0.997144877910614 0.6656494736671448 0.4386873245239258 0.4109881520271301 0.0030668789986521006 -0.18805222873914146 11.023331360887617 7.258744322752368 0.9509022877972076 0.3155830939186168 3.519046275597715e-05 -0.019880596791402638 -1.8869806728758753 -1.453000545501709 -1.5832020244994105 2.395923137664795 -0.005972687398092091 -0.13670340180397034 -0.0009765583672560751 -0.02916583977639675 0.01058205310255289 0.9679192304611206 0.0004388825036585331 -0.29767274856567383 0.8776835203170776 0.5342575311660767 0.3522021472454071 0.5212290287017822 0.0567336268723011 -0.3378395736217499 0.997144877910614 0.6656494736671448 0.4386873245239258 0.4109881520271301 0.0030668789986521006 0.35388838340424034 -0.06983988125820983 0.2628099744723492 -1.6970093372292816 1.8775628001435984 0.9608650978797353 0.0024338649693783146 0.012049867524084337 0.055884500889403346 0.9466655713971943 0.0052925602886989345 -0.33938744673999327 -0.09614196297941033 -0.2306579397275223 0.20037168623911045 -0.0020196689372995857 -0.006493572396593648 0.005088366446545562 0.3538970683295625 -0.0698072356656698 0.26284696329868407 -1.6965296925231081 1.8771740478450256 0.9612374678727466 0.00265066322122761 0.013245234470647516 0.05647528341307182 0.9565342298008599 0.005456629899516587 -0.339623528051682 0 31.375 33.3125 35.125 40.5625 43.8125 44.75 0.916272 7 253 253 253 253 253 253 1 -6.933608055114746 2.0685901641845703 -6.358999729156494 1.0 1.0 0.19157827484164128 47.88032913208008 47.93406677246094 0.8470799922943115 47.7282600402832 47.75692367553711 47.81425476074219 47.513267517089844 47.55626678466797 47.64226150512695 4 2 0.040777280204062884
6524.762 -0.020979957595540277 -1.8869869227784637 -1.4532587429287336 -1.583077630027665 2.4043904529402624 -0.005974118719235477 -0.13652757430015583 -0.0009290181987038645 -0.0299329419352226 0.010602457923376917 0.9891442928048428 0.00024769749354538995 -0.19272057341944426 -0.0013113901780579824 -0.04225295705616479 0.014966293667215483 1.3962634015954878 0.00034964660608176735 -0.3382699191570282 0.9966201186180115 0.6655668020248413 0.4387965500354767 0.41323381662368774 0.003101696725934744 -0.18836255368293267 11.023987304623068 7.2588464764673155 0.951241024720476 0.3171101636879298 3.464811368777447e-05 -0.020919148121969044 -1.8868957958617152 -1.4532852172851562 -1.5831457577147425 2.4036970138549805 -0.005925957356588185 -0.13931402564048767 -0.0007544778054580092 -0.02939239889383316 0.009553592652082443 0.9973909258842468 0.0003437792183831334 -0.27194684743881226 0.8551299571990967 0.5183057188987732 0.3774028718471527 0.49176377058029175 0.049490220844745636 -0.3382699191570282 0.9966201186180115 0.6655668020248413 0.4387965500354767 0.41323381662368774 0.003101696725934744 0.35389420207481026 -0.06972385814894615 0.2632774843103575 -1.6896842707033923 1.8734485420683284 0.9658122249067954 0.0027533843252493997 0.012427007851002252 0.05823435727233958 0.9754845510907675 0.004801490568192088 -0.34824388360387887 0.12544148652072304 -0.25116242601650535 0.014376917248657528 -0.00012630581778537734 -0.006497130246598926 0.009681956634067151 0.3539191645418746 -0.06970282851464488 0.2633032182256124 -1.6891096537236217 1.8729953451695052 0.9662274419475161 0.0028740748465934697 0.012852765578117327 0.057590423592365075 0.9674318530577729 0.004471141879777344 -0.3436570786482441 0 31.375 33.3125 35.125 40.5625 43.8125 44.75 0.912516 7 253 253 253 253 253 253 1 -7.680599212646484 2.1068973541259766 -6.110002517700195 1.0 1.0 0.19391406326152483 47.90630340576172 47.95735549926758 0.8023208975791931 47.713924407958984 47.77125549316406 47.77125549316406 47.513267517089844 47.57059860229492 47.656593322753906 4 2 0.04518624640057011
6524.7699999999995 -0.022078345248290887 -1.8869943968885394 -1.4534995585588417 -1.5829923314428802 2.4123482877115525 -0.005972125950595597 -0.13806933888751133 -0.0009395093201283281 -0.030270965591671917 0.010722188272714638 1.0003144000176065 0.00025049466639404404 -0.19272057341944426 -0.0013113901780579282 -0.04225295705616479 0.014966293667215483 1.3962634015954323 0.00034964660608176735 -0.33870112895965576 0.9960457682609558 0.6654804348945618 0.43890827894210815 0.41549646854400635 0.003136508399620652 -0.18868238737452006 11.024152371263078 7.258973736375433 0.9515919992601142 0.3187063095284599 3.408217341249125e-05 -0.0220111052142542 -1.8869434795775355 -1.4535592794418335 -1.5830184421935023 2.4118306636810303 -0.006008450184957326 -0.13835686445236206 -0.0015529956435784698 -0.030330060049891472 0.011386055499315262 1.0106929540634155 0.00031955246231518686 -0.3078233003616333 0.8974571228027344 0.5289932489395142 0.3864981532096863 0.410234659910202 0.07243184745311737 -0.33870112895965576 0.9960457682609558 0.6654804348945618 0.43890827894210815 0.41549646854400635 0.003136508399620652 0.35392492869740466 -0.06960925047776521 0.26373346820285387 -1.6821075128009475 1.8690225814464305 0.9709422451374046 0.003344571581976071 0.013008355904931372 0.05919037984767474 0.9884608510639513 0.0033978121172835237 -0.35023352236857014 -0.11305792203829726 -0.04956140179936566 0.38235365464949944 -0.009406447286232139 -0.010267196247285747 0.004936261831935448 0.35394306432758976 -0.06960165263886021 0.26376844150887147 -1.6816044937170378 1.8687512805465256 0.9712362170385177 0.003101536402885831 0.012437338155443824 0.058717350671341165 0.9783273452703225 0.003450011591953725 -0.34769587658083956 0 31.375 33.3125 35.125 40.5625 43.8125 44.75 0.907033 7 253 253 253 253 253 253 1 -6.780379295349121 1.8387469053268433 -6.26323127746582 1.0 1.0 0.19625571084078428 47.91078186035156 47.958251953125 0.7418897151947021 47.742591857910156 47.78559112548828 47.77125549316406 47.55626678466797 47.584930419921875 47.670928955078125 4 2 0.04347671071629068
6524.777999999999 -0.02318906701774015 -1.8870019549275856 -1.453743078378201 -1.582906075015302 2.420395483340544 -0.005970110804573103 -0.13961110347486683 -0.0009500004415527917 -0.030608989248121235 0.010841918622052358 1.0114845072303702 0.0002532918392426981 -0.19272057341944426 -0.0013113901780579282 -0.04225295705616479 0.014966293667215483 1.3962634015954878 0.00034964660608176735 -0.3391328752040863 0.9954653382301331 0.6654067039489746 0.4390265941619873 0.4170153737068176 0.003171317745000124 -0.18900844921283833 11.024339454900622 7.259181247752334 0.9519688335773248 0.3202924187289109 3.3506421569044146e-05 -0.023131672536031544 -1.8869196377196253 -1.453752875328064 -1.5829302273192347 2.4199748039245605 -0.0059502760516565445 -0.13940873742103577 -0.0009962854674085975 -0.031223244965076447 0.01027640700340271 1.0135729312896729 0.0003030529187526554 -0.30658677220344543 0.8749448657035828 0.5508419275283813 0.3912346363067627 0.38574355840682983 0.05259786173701286 -0.3391328752040863 0.9954653382301331 0.6654067039489746 0.4390265941619873 0.4170153737068176 0.003171317745000124 0.35395396745641816 -0.06950886712440799 0.2642392863234122 -1.6744029166404448 1.8646631979749075 0.9759674423280124 0.0032555654172395053 0.01223140053993517 0.05974337962349144 0.9912893526431463 0.003674103848165732 -0.3519612414285524 0.024681334738116418 -0.2416220617208829 0.3059778736987969 -0.0034246956880487857 -0.008650750318160216 0.0068216624260770825 0.3539687995920409 -0.06950389357120036 0.2642427269051296 -1.6740143132970942 1.8644413480875528 0.9762626243411682 0.0033329230991107697 0.011998485482972741 0.059855928167778266 0.9892206152158947 0.002392841081251882 -0.35173998030139325 0 31.375 33.3125 35.125 40.5625 43.8125 44.75 0.944832 7 253 253 253 253 253 253 1 -6.818686485290527 2.049436569213867 -6.186616897583008 1.0 1.0 0.19860331302664946 47.91794967651367 47.96004104614258 0.7530794739723206 47.75692367553711 47.78559112548828 47.77125549316406 47.54193115234375 47.584930419921875 47.656593322753906 4 2 0.04352031283359936
6524.786 -0.024312122903888955 -1.887009596895604 -1.4539893023868116 -1.5828188607449274 2.428532039827238 -0.005968073281167996 -0.14115286806222233 -0.0009604915629772554 -0.03094701290457055 0.010961648971390079 1.0226546144431339 0.0002560890120913522 -0.19272057341944426 -0.0013113901780579824 -0.042252957056163054 0.014966293667215483 1.3962634015953768 0.00034964660608176735 -0.339565247297287 0.9949116110801697 0.6653069853782654 0.4391322135925293 0.4184524714946747 0.003206123597919941 -0.18934083895855489 11.024639224351505 7.2591471562527765 0.9522964875457197 0.3218672990963941 3.29192223258724e-05 -0.02426320711244756 -1.8869677982726039 -1.4539762735366821 -1.582891126672262 2.428105115890503 -0.006038967763082326 -0.14085039496421814 -0.0010685869492590427 -0.030691538006067276 0.010796085000038147 1.0135303735733032 0.00027652696007862687 -0.33021923899650574 0.8941047191619873 0.5449440479278564 0.38132405281066895 0.4051894545555115 0.07547664642333984 -0.339565247297287 0.9949116110801697 0.6653069853782654 0.4391322135925293 0.4184524714946747 0.003206123597919941 0.3539843713560631 -0.06941793888095514 0.2647106806582986 -1.6667801790031718 1.8602472755333386 0.9810356174478501 0.003467321033854883 0.011126340789178443 0.06038391952726867 0.9911863825614943 0.0015578100827126605 -0.3536040659892378 -0.11058248926345043 -0.22416754588959156 0.22134160407766051 -0.0030841829894066143 -0.0069598227307839785 0.004002695285535203 0.3539964012117194 -0.06940974059145294 0.26472616703451973 -1.6663392205097074 1.8600650412718538 0.9813054883180612 0.0035681024886371777 0.011535737588548048 0.06100600839506054 1.0001115694158271 0.0012992326500110335 -0.3557894482425592 0 31.375 33.3125 35.125 40.5625 43.8125 44.75 0.906985 7 253 253 253 253 253 253 1 -7.259219646453857 2.0685901641845703 -6.205770492553711 1.0 1.0 0.20095696489134962 47.89913558959961 47.952877044677734 0.7486078143119812 47.7282600402832 47.81425476074219 47.75692367553711 47.55626678466797 47.55626678466797 47.656593322753906 4 2 0.042657245810129744
6524.794 -0.025447512906736414 -1.8870173227925937 -1.4542382305846742 -1.5827306886317594 2.4367579571716345 -0.005966013380380275 -0.14269463264957782 -0.0009709826844017189 -0.03128503656101987 0.011081379320727799 1.0338247216558978 0.0002588861849400063 -0.19272057341944426 -0.0013113901780579282 -0.042252957056166524 0.014966293667214615 1.3962634015954878 0.00034964660608176735 -0.3399979770183563 0.9943127632141113 0.6652364730834961 0.43925386667251587 0.41988489031791687 0.003240927355363965 -0.1896760800414929 11.02460768256109 7.2594056227595685 0.952686068916912 0.32342280583549965 3.2324703825847454e-05 -0.025430981312887013 -1.8869816265501917 -1.4542236328125 -1.5827671490111292 2.436227560043335 -0.005993668233053029 -0.14319396018981934 -0.0014043807750567794 -0.031687840819358826 0.010231951251626015 1.0254735946655273 0.0003061636525671929 -0.28696054220199585 0.8658748865127563 0.5573732256889343 0.3914312720298767 0.4640348255634308 0.0646863579750061 -0.3399979770183563 0.9943127632141113 0.6652364730834961 0.43925386667251587 0.41988489031791687 0.003240927355363965 0.3540135165093904 -0.06934500493072936 0.26519690795435386 -1.6590400169983697 1.8559168102672932 0.986001012828187 0.0035644932685581186 0.010416601726599452 0.06123945749109264 1.0028712482641287 0.002077315956008808 -0.3586088126999308 0.010897343800228339 -0.25435190655125717 0.25573021852871397 -0.0032633942894437036 -0.010306292687572806 0.005268915959728198 0.354025898972377 -0.06931938675150767 0.2652188532901591 -1.6585793307764927 1.855621853071158 0.986363626904808 0.00380693430632292 0.011048621453376803 0.06216743225049688 1.011000112110685 0.00016878886647484916 -0.3598443388180084 0 31.375 33.3125 35.125 40.5625 43.8125 44.75 0.918432 7 253 253 253 253 253 253 1 -7.642292022705078 1.9345149993896484 -5.784391403198242 1.0 1.0 0.20331676108613161 47.90630340576172 47.94839859008789 0.7597975730895996 47.742591857910156 47.799922943115234 47.77125549316406 47.5275993347168 47.57059860229492 47.656593322753906 4 2 0.04237646254911353
6524.802 -0.026595237026282526 -1.8870251326185539 -1.454489862971788 -1.582641558675796 2.445073235373733 -0.005963931102209052 -0.14423639723693332 -0.0009814738058261825 -0.03162306021746919 0.01120110967006552 1.0449948288686615 0.0002616833577886604 -0.19272057341944426 -0.0013113901780579824 -0.042252957056166524 0.014966293667214615 1.3962634015954878 0.00034964660608176735 -0.3404320180416107 0.9937535524368286 0.6651501059532166 0.43936997652053833 0.4213276505470276 0.0032757252920418978 -0.19002534421595663 11.024953869477523 7.25948572198563 0.9530553616919213 0.3250167459359037 3.170965102136479e-05 -0.026559178029195607 -1.887001176873678 -1.4544966220855713 -1.5826794109740199 2.4446113109588623 -0.005968395863668263 -0.14680732786655426 -0.0014449323061853647 -0.03253002464771271 0.010056106373667717 1.0395207405090332 0.0004746640915982425 -0.2386539727449417 0.8659797310829163 0.5803892016410828 0.3990381956100464 0.43445736169815063 0.04925420880317688 -0.3404320180416107 0.9937535524368286 0.6651501059532166 0.43936997652053833 0.4213276505470276 0.0032757252920418978 0.3540460180869132 -0.06924732995449688 0.26569311770745097 -1.6511373067102904 1.851395146315576 0.991172397697173 0.003634457927754988 0.009343500925165373 0.06243615102427247 1.0165632930281678 0.0018338987796673396 -0.365483419892437 -0.04852068954077829 -0.0191908751563325 0.3242034275274421 -0.0047781947641349545 -0.008554104588638846 0.007227450370065188 0.35405732150582875 -0.06923302889887469 0.2657208757459737 -1.6507347670159922 1.851111276073541 0.9914358517171433 0.004049270305666852 0.010536661228100347 0.06334002900348026 1.021886145235568 -0.0009988874262387266 -0.36390471042272654 0 31.375 33.3125 35.125 40.5625 43.8125 44.75 0.908797 7 253 253 253 253 253 253 1 -6.4164605140686035 1.8004395961761475 -5.746084213256836 1.0 1.0 0.20568279579798562 47.89913558959961 47.9394416809082 0.7172743082046509 47.7282600402832 47.81425476074219 47.799922943115234 47.54193115234375 47.57059860229492 47.670928955078125 4 2 0.041950707248225506
6524.8099999999995 -0.027751320648188305 -1.8870329993277482 -1.4547433281351747 -1.582551779537626 2.453449078293929 -0.005961833657667448 -0.14454043006457787 -0.0009835426335434627 -0.03168971779212351 0.011224720250411288 1.0471975511965976 0.0002622349545613204 0.0 0.0 0.0 0.0 0.0 0.0 -0.31697002053260803 0.9906600117683411 0.6663008332252502 0.43891429901123047 0.395679235458374 0.003272622125223279 -0.008514590077113849 11.007369774072519 7.268895601342335 0.9514887841955222 0.2260848609115624 -1.5124205031055665e-05 -0.027653996144429982 -1.8870612583556117 -1.4548065662384033 -1.5825592480101527 2.4529781341552734 -0.006000820790426076 -0.1414886713027954 -0.0019240044057369232 -0.030440554022789 0.012625682167708874 1.0414941310882568 0.0004704874299932271 -0.27507686614990234 0.8634462356567383 0.5620412230491638 0.40040647983551025 0.42222893238067627 0.062635138630867 -0.31697002053260803 0.9906600117683411 0.6663008332252502 0.43891429901123047 0.395679235458374 0.003272622125223279 0.35408494195105356 -0.06914396558650049 0.26616970356180786 -1.6433177947734245 1.846814055468417 0.9963274499255672 0.0047303499081505496 0.01069315236304938 0.06366497949632434 1.0183450397367353 -0.003500455894610014 -0.3608200338775828 -0.01184896997380247 -0.26972166726033175 0.47455307056890356 -0.006525686340305831 -0.01026614350145742 0.006188509577348462 0.35409057913370795 -0.06915114036008671 0.2662305638620288 -1.6428328268769703 1.8465485226713565 0.9965036168142898 0.004257805518219793 0.009916694805898137 0.06397406536404367 1.0240009594018757 -0.00218142018727359 -0.3648457629937466 0 31.375 33.3125 35.125 40.5625 43.8125 44.75 1.011097 7 253 253 253 253 253 253 1 -6.914454460144043 1.8962078094482422 -5.841852188110352 1.0 1.0 0.20656131423497975 47.865108489990234 47.920631408691406 0.7911257743835449 47.69959259033203 47.742591857910156 47.7282600402832 47.498931884765625 47.5275993347168 47.64226150512695 4 2 0.04191725311098462
6524.817999999999 -0.028907644088705275 -1.8870408676688166 -1.4549968458775115 -1.582461981775622 2.461826658703502 -0.005959735778031217 -0.14454043006457787 -0.0009835426335434627 -0.03168971779212351 0.011224720250411288 1.0471975511965976 0.0002622349545613204 0.0 0.0 0.0 0.0 0.0 0.0 -0.3272154629230499 0.9928206205368042 0.666253924369812 0.43909722566604614 0.39616072177886963 0.0032750458922237158 -0.008594349253292038 11.006631948155214 7.269000822500098 0.9518544648736019 0.22760852427853304 -1.5261261250962085e-05 -0.028838459645406544 -1.887003561059469 -1.4549964666366577 -1.5824791393675746 2.4611098766326904 -0.0059350172625940445 -0.14316648244857788 -0.001187807647511363 -0.029185187071561813 0.009968260303139687 1.0442837476730347 0.0005620110896416008 -0.2968735694885254 0.8757933974266052 0.5383858680725098 0.42457669973373413 0.5042333602905273 0.05426684394478798 -0.3272154629230499 0.9928206205368042 0.666253924369812 0.43909722566604614 0.39616072177886963 0.0032750458922237158 0.3541129397162191 -0.06909109761587791 0.26670662960092617 -1.6355556555586992 1.8423987077326898 1.0010943782768797 0.004706630521621289 0.009636590651071676 0.06476444712455286 1.0210551394462133 -0.004032672768635673 -0.363209053894003 -0.14824362283393638 -0.17219052512385857 0.30759949179475765 -0.002994070955825358 -0.011168065919417557 0.005384192398273333 0.3541254312881577 -0.06907439228234385 0.2667443417612178 -1.6349291484254072 1.8419655350565676 1.0015309969373094 0.004454707170182998 0.009269517745070975 0.06446954926437305 1.023960364911622 -0.0033620164339235358 -0.3650197668145357 0 31.375 33.3125 35.125 40.5625 43.8125 44.75 0.91398 7 253 253 253 253 253 253 1 -7.680599212646484 1.6280571222305298 -5.746084213256836 1.0 1.0 0.2067315492936235 47.9000358581543 47.94839859008789 0.7486078143119812 47.7282600402832 47.78559112548828 47.7282600402832 47.54193115234375 47.55626678466797 47.64226150512695 4 2 0.04407270654479375
