timestamp actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 output_bit_register_65 output_bit_register_66
4117.739 -2.179323975239889 -1.0670221012881775 1.4927895704852503 -1.996495863000387 -1.5708048979388636 2.533015727996826 False False
4117.759 -2.1793835798846644 -1.06698431194339 1.4928315321551722 -1.9965478382506312 -1.5708335081683558 2.533012628555298 False False
4117.7789999999995 -2.179380242024557 -1.0670685333064576 1.4927895704852503 -1.9964763126769007 -1.570845905934469 2.533015727996826 False False
4117.799 -2.179404083882467 -1.0670641225627442 1.4927552382098597 -1.9965402088561 -1.5708087126361292 2.5329952239990234 False False
4117.8189999999995 -2.179359738026754 -1.067052201633789 1.4928134123431605 -1.9965077839293421 -1.5707648436175745 2.533003807067871 False False
4117.839 -2.1793716589557093 -1.0670433801463624 1.4928177038775843 -1.996495863000387 -1.5707805792437952 2.532991886138916 False False
4117.8589999999995 -2.1793769041644495 -1.0670434397510071 1.4928057829486292 -1.996500154534811 -1.570829216633932 2.5330071449279785 False False
4117.879 -2.179396454487936 -1.0670390290072937 1.4928258101092737 -1.9965201816954554 -1.5707805792437952 2.5329749584198 False False
4117.898999999999 -2.1794126669513147 -1.0670730632594605 1.4928463141070765 -1.996495863000387 -1.5707925001727503 2.5329952239990234 False False
4117.919 -2.1793726126300257 -1.0670510095408936 1.4927881399737757 -1.9964953861632289 -1.5708044211017054 2.5330405235290527 False False
4117.938999999999 -2.1793888250934046 -1.0670730632594605 1.4928348700152796 -1.996512075463766 -1.5708335081683558 2.5330114364624023 False False
4117.959 -2.1793673674212855 -1.0670730632594605 1.4928014914142054 -1.9965077839293421 -1.5707767645465296 2.532954454421997 False False
4117.978999999999 -2.1793230215655726 -1.06700952470813 1.4927685896502894 -1.9964996776976527 -1.5708091894732874 2.532987594604492 False False
4117.999 -2.1793673674212855 -1.0670221012881775 1.4928057829486292 -1.9965197048582972 -1.5707405249225062 2.5330233573913574 False False
4118.019 -2.179380242024557 -1.0670730632594605 1.4928258101092737 -1.9964801273741664 -1.5708048979388636 2.5330686569213867 False False
4118.039 -2.179392162953512 -1.0670848053744812 1.4927404562579554 -1.9965197048582972 -1.5707686583148401 2.533036231994629 False False
4118.059 -2.1794260183917444 -1.0670804542354126 1.4928372542010706 -1.9965363941588343 -1.5707886854754847 2.53302001953125 False False
4118.079 -2.1793716589557093 -1.0670019549182435 1.4927390257464808 -1.9965483150877894 -1.570723835621969 2.532970428466797 False False
4118.099 -2.179404083882467 -1.0670346182635804 1.4928301016436976 -1.9964953861632289 -1.5707967917071741 2.53302001953125 False False
4118.119 -2.179364029561178 -1.0670641225627442 1.4927642981158655 -1.9965363941588343 -1.5707967917071741 2.533003807067871 False False
4118.139 -2.179392162953512 -1.0670434397510071 1.4927852789508265 -1.9965163669981898 -1.570813004170553 2.532991886138916 False False
4118.159 -2.1793230215655726 -1.0670398038676758 1.4928463141070765 -1.9965077839293421 -1.5707686583148401 2.53302001953125 False False
4118.179 -2.1793230215655726 -1.067026512031891 1.4927762190448206 -1.996580263177389 -1.5707891623126429 2.5330028533935547 False False
4118.199 -2.179408375416891 -1.0670478504947205 1.4928057829486292 -1.9964634380736292 -1.5707891623126429 2.5330686569213867 False False
4118.219 -2.179396454487936 -1.0670530957034607 1.4928134123431605 -1.996467729608053 -1.5708335081683558 2.532966375350952 False False
4118.239 -2.1793726126300257 -1.0669932526401062 1.4928224722491663 -1.9964758358397425 -1.5707486311541956 2.532996416091919 False False
4118.259 -2.179359738026754 -1.0670922559550782 1.4927762190448206 -1.9964915714659632 -1.5708211104022425 2.53302001953125 False False
4118.2789999999995 -2.179387871419088 -1.0670096439174195 1.4927971998797815 -1.9964953861632289 -1.5707925001727503 2.5330190658569336 False False
4118.299 -2.1793630758868616 -1.0670760434916993 1.4928134123431605 -1.9965158901610316 -1.5707648436175745 2.5330147743225098 False False
4118.3189999999995 -2.1794164816485804 -1.0670309227756043 1.4927762190448206 -1.996523996392721 -1.5708168188678187 2.5330307483673096 False False
4118.339 -2.179375950490133 -1.0670095843127747 1.4928301016436976 -1.9964915714659632 -1.5708416144000452 2.5330007076263428 False False
4118.3589999999995 -2.179340187703268 -1.067056731586792 1.4928267637835901 -1.9964996776976527 -1.5708006064044397 2.533012628555298 False False
4118.379 -2.1793630758868616 -1.0670478504947205 1.4927776495562952 -1.9964953861632289 -1.5707405249225062 2.533003807067871 False False
4118.398999999999 -2.1793792883502405 -1.0670553606799622 1.4928267637835901 -1.9964953861632289 -1.5707686583148401 2.533003807067871 False False
4118.419 -2.179375950490133 -1.067084864979126 1.4927805105792444 -1.9964801273741664 -1.5707362333880823 2.533031940460205 False False
4118.438999999999 -2.1793063322650355 -1.067035273914673 1.4928267637835901 -1.996472021142477 -1.5708211104022425 2.5330233573913574 False False
4118.459 -2.179375950490133 -1.0670641225627442 1.4928134123431605 -1.9965397320189417 -1.5708373228656214 2.533031940460205 False False
4118.478999999999 -2.1794384161578577 -1.067026512031891 1.4928134123431605 -1.9964996776976527 -1.5708168188678187 2.532991886138916 False False
4118.499 -2.179429356251852 -1.0670656126788636 1.4927523771869105 -1.996552129785055 -1.5707324186908167 2.532966375350952 True False
4118.519 -2.179375950490133 -1.0670892161181946 1.4927642981158655 -1.9964915714659632 -1.570784870778219 2.5330114364624023 True False
4118.539 -2.1794279257403772 -1.0670183461955567 1.4927895704852503 -1.9965402088561 -1.570784870778219 2.533003807067871 True False
4118.559 -2.179380242024557 -1.0671054881862183 1.4928177038775843 -1.9965282879271449 -1.5708168188678187 2.533015727996826 True False
4118.579 -2.1794446150409144 -1.0670836132815857 1.4927895704852503 -1.9965163669981898 -1.570784870778219 2.532963275909424 True False
4118.599 -2.1797049681292933 -1.0670847457698365 1.4927733580218714 -1.9965282879271449 -1.5707967917071741 2.5327720642089844 True False
4118.619 -2.180091683064596 -1.06703473747287 1.4925888220416468 -1.9962369404234828 -1.570784870778219 2.53243350982666 True False
4118.639 -2.180514637623922 -1.0670716923526307 1.4923866430865687 -1.9959379635252894 -1.5707805792437952 2.531874895095825 True False
4118.659 -2.1812713781939905 -1.0671374958804627 1.4920666853534144 -1.9954148731627406 -1.570801083241598 2.531085729598999 True False
4118.679 -2.182230774556295 -1.0672383469394227 1.4916070143329065 -1.9949523411192835 -1.5707529226886194 2.5300939083099365 True False
4118.699 -2.183657948170797 -1.067340688114502 1.490882698689596 -1.9942385158934535 -1.570772949849264 2.5287771224975586 True False
4118.719 -2.185544792805807 -1.0675029915622254 1.4900696913348597 -1.9933167896666468 -1.5707686583148401 2.526970624923706 True False
4118.739 -2.187695328389303 -1.0676699441722413 1.489023510609762 -1.9920650921263636 -1.570813004170553 2.524726152420044 True False
4118.759 -2.1902931372271937 -1.0679745239070435 1.4877246061908167 -1.990486284295553 -1.570756737385885 2.522083282470703 True False
4118.7789999999995 -2.193631951008932 -1.0681660336307068 1.4862731138812464 -1.9888388119139613 -1.5707929770099085 2.5187885761260986 True False
4118.799 -2.197663132344381 -1.068422631626465 1.4844406286822718 -1.9867011509337367 -1.570756737385885 2.514878034591675 True False
4118.8189999999995 -2.2023423353778284 -1.0688030880740662 1.482187573109762 -1.9840852222838343 -1.570772949849264 2.5101797580718994 True False
4118.839 -2.207710091267721 -1.0692573350718995 1.4796469847308558 -1.9812857113280238 -1.570813004170553 2.5047519207000732 True False
4118.8589999999995 -2.2135337034808558 -1.069770948295929 1.4769795576678675 -1.9781185589232386 -1.5707686583148401 2.4988479614257812 True False
4118.879 -2.2197678724872034 -1.0702566069415589 1.4739373365985315 -1.974529882470602 -1.570716683064596 2.492464303970337 True False
4118.898999999999 -2.226908508931295 -1.0708083075336 1.470722500477926 -1.970849176446432 -1.5708087126361292 2.485508441925049 True False
4118.919 -2.2345884482013147 -1.071454034452774 1.4672392050372522 -1.966665884057516 -1.5708168188678187 2.477869987487793 True False
4118.938999999999 -2.242821995412008 -1.072015331392624 1.4636109511004847 -1.9623152218260707 -1.5707686583148401 2.469607353210449 True False
4118.959 -2.251326386128561 -1.0727930527976532 1.4596884886371058 -1.957654138604635 -1.570784870778219 2.4610321521759033 True False
4118.978999999999 -2.2604883352862757 -1.0736017984202881 1.4554298559771937 -1.9525662861266078 -1.5707653204547327 2.4518957138061523 True False
4118.999 -2.2704947630511683 -1.0742851060679932 1.4507845083819788 -1.9473654232420863 -1.5707486311541956 2.4419937133789062 True False
4119.019 -2.280813519154684 -1.0751747649959107 1.4460414091693323 -1.9416662655272425 -1.5708168188678187 2.431594133377075 True False
4119.039 -2.2915664354907435 -1.0760100346854706 1.440925423298971 -1.9357778034605921 -1.5707767645465296 2.4207520484924316 True False
4119.059 -2.303248469029562 -1.0769054156592865 1.435566250477926 -1.9295669994749964 -1.5707967917071741 2.4091787338256836 True False
4119.079 -2.3153441588031214 -1.07784257948909 1.4300664106952112 -1.9230205021300257 -1.5707600752459925 2.3971855640411377 True False
4119.099 -2.3275492827044886 -1.078846202497818 1.4243748823748987 -1.9162246189513148 -1.570772949849264 2.384716272354126 True False
4119.119 -2.3408671061145228 -1.079887406235077 1.4183943907367151 -1.9092384777464808 -1.5707605520831507 2.3713064193725586 True False
4119.139 -2.3547447363482874 -1.080992416744568 1.4118660132037562 -1.9017301998534144 -1.5708325544940394 2.35784649848938 True False
4119.159 -2.368908230458395 -1.082168774013855 1.4052208105670374 -1.8939062557616175 -1.5708168188678187 2.343337059020996 True False
4119.179 -2.383699957524435 -1.0833351773074646 1.3985160032855433 -1.8859836063780726 -1.5707843939410608 2.3287229537963867 True False
4119.199 -2.3989325205432337 -1.084582195883133 1.3915875593768519 -1.877801080743307 -1.5708168188678187 2.313386917114258 True False
4119.219 -2.4136834780322474 -1.0857097071460267 1.3847230116473597 -1.869744440118307 -1.5708687941180628 2.298743963241577 True False
4119.239 -2.427746597920553 -1.0868453544429322 1.3781431357013147 -1.8620087109007777 -1.5708087126361292 2.284529685974121 True False
4119.259 -2.4414518515216272 -1.087892310028412 1.3718164602862757 -1.854772230187887 -1.5708687941180628 2.2709248065948486 True False
4119.2789999999995 -2.4544993082629603 -1.0889857572368165 1.3659141699420374 -1.847713132897848 -1.5708211104022425 2.257988452911377 True False
4119.299 -2.467078510914938 -1.0899304908565064 1.3602259794818323 -1.8408624134459437 -1.570857350026266 2.245260238647461 True False
4119.3189999999995 -2.4789393583880823 -1.0910282892039795 1.3547433058368128 -1.834358354608053 -1.5708368460284632 2.233553647994995 True False
4119.339 -2.49035889307131 -1.0919844967177887 1.3493717352496546 -1.8282247982420863 -1.5707529226886194 2.221968412399292 True False
4119.3589999999995 -2.5011726061450403 -1.092750833635666 1.3443430105792444 -1.822451730767721 -1.5708211104022425 2.2112090587615967 True False
4119.379 -2.5113142172442835 -1.0935628873160859 1.3396485487567347 -1.8168984852232875 -1.5707772413836878 2.2009992599487305 True False
4119.398999999999 -2.521121088658468 -1.0943603378585358 1.3352997938739222 -1.811575552026266 -1.5707414785968226 2.1912333965301514 True False
4119.419 -2.5304351488696497 -1.095068411236145 1.331069294606344 -1.8066827259459437 -1.5708044211017054 2.181980848312378 True False
4119.438999999999 -2.5388763586627405 -1.09578891218219 1.3270366827594202 -1.8019825420775355 -1.5707815329181116 2.1734731197357178 True False
4119.459 -2.546824041997091 -1.0964906376651307 1.323381249104635 -1.7975856266417445 -1.5707486311541956 2.165518283843994 True False
4119.478999999999 -2.5545910040484827 -1.0970178109458466 1.3199380079852503 -1.7936068973936976 -1.5708239714251917 2.157959222793579 True False
4119.499 -2.56130820909609 -1.0975098770907898 1.3165772596942347 -1.7898193798460902 -1.5708168188678187 2.150944948196411 True False
4119.519 -2.5674923102008265 -1.0980208379081269 1.3136146704303187 -1.7864271603026332 -1.570784870778219 2.1447761058807373 True False
4119.539 -2.573494259511129 -1.0985205632499238 1.3109563032733362 -1.7833410702147425 -1.5708168188678187 2.13899827003479 True False
4119.559 -2.5789077917682093 -1.0989621740630646 1.3086398283587855 -1.7804786167540492 -1.5708006064044397 2.133683443069458 True False
4119.579 -2.5834460894214075 -1.0993748170188447 1.3064921537982386 -1.7779432735838832 -1.570813004170553 2.1289069652557373 True False
4119.599 -2.5874090830432337 -1.099611983900406 1.3046720663653772 -1.775562425652975 -1.5707967917071741 2.124800205230713 True False
4119.619 -2.5910239855395716 -1.0998685520938416 1.302969757710592 -1.773797174493307 -1.5708211104022425 2.121319055557251 True False
4119.639 -2.594116274510519 -1.1001663667014618 1.301546875630514 -1.772153993646139 -1.5707891623126429 2.1182663440704346 True False
4119.659 -2.5964883009540003 -1.1004027289203187 1.3004158178912562 -1.7708150349059046 -1.570772949849264 2.115854263305664 True False
4119.679 -2.598372999821798 -1.100472555761673 1.299588982258932 -1.7696553669371546 -1.5707967917071741 2.1139681339263916 True False
4119.699 -2.599832836781637 -1.1005018812469025 1.299042050038473 -1.769017835656637 -1.5707886854754847 2.112647771835327 True False
4119.719 -2.600626055394308 -1.1005332630923768 1.2986019293414515 -1.768646856347555 -1.5707843939410608 2.111870527267456 True False
4119.739 -2.6007326284991663 -1.1006120306304474 1.2984698454486292 -1.7686354122557582 -1.5707686583148401 2.11165189743042 True False
4119.759 -2.600640837346212 -1.1005144876292725 1.2987149397479456 -1.7689577541747035 -1.5707686583148401 2.111691951751709 True False
4119.7789999999995 -2.6007519404040735 -1.1002884370139618 1.2992475668536585 -1.7697721920409144 -1.5707653204547327 2.1116886138916016 True False
4119.799 -2.600680176411764 -1.1000417631915589 1.30017596880068 -1.7713233433165492 -1.5707972685443323 2.111659526824951 True False
4119.8189999999995 -2.6006696859942835 -1.0994764131358643 1.301495377217428 -1.7733727894225062 -1.5707529226886194 2.111668109893799 True False
4119.839 -2.600734059010641 -1.0987592500499268 1.3033197561847132 -1.7757564983763636 -1.5708006064044397 2.11165189743042 True False
4119.8589999999995 -2.6006770769702356 -1.097799376850464 1.3056705633746546 -1.7790109119811 -1.5707691351519983 2.1116161346435547 True False
4119.879 -2.600704018269674 -1.0965993267348786 1.308291260396139 -1.782670637170309 -1.5707572142230433 2.1116323471069336 True False
4119.898999999999 -2.60075813928713 -1.0952966970256348 1.311281983052389 -1.7868849239745082 -1.5707724730121058 2.1116161346435547 True False
4119.919 -2.60075813928713 -1.0939128261855622 1.3147733847247522 -1.791661878625387 -1.5707886854754847 2.1115708351135254 True False
4119.938999999999 -2.6007536093341272 -1.0921951097301026 1.3185909430133265 -1.7971002064146937 -1.5708335081683558 2.1116323471069336 True False
4119.959 -2.6007700602160853 -1.090422348385193 1.3228772322284144 -1.8029848537840785 -1.5708048979388636 2.1116204261779785 True False
4119.978999999999 -2.6007655302630823 -1.088452236061432 1.3274176756488245 -1.8095652065672816 -1.5708048979388636 2.111595630645752 True False
4119.999 -2.6007490793811243 -1.0864544373801728 1.332193676625387 -1.816723962823385 -1.5707810560809534 2.111579418182373 True False
4120.019 -2.600799862538473 -1.0842857223800202 1.3376339117633265 -1.8241692982115687 -1.5708649794207972 2.1116161346435547 True False
4120.039 -2.6007941404925745 -1.081735984688141 1.3433001677142542 -1.8323074779906214 -1.570824925099508 2.1116085052490234 True False
4120.059 -2.6007986704455774 -1.079171047811844 1.3494661490069788 -1.8410426578917445 -1.570772949849264 2.111555576324463 True False
4120.079 -2.6007445494281214 -1.076417790060379 1.3560188452350062 -1.8503490887083949 -1.570784870778219 2.111539363861084 True False
4120.099 -2.6007683912860315 -1.0734835726073761 1.3629301230060022 -1.8600222072997035 -1.570813004170553 2.1116161346435547 True False
4120.119 -2.6007564703570765 -1.0704353612712403 1.3701232115374964 -1.8706346950926722 -1.5708487669574183 2.1115760803222656 True False
4120.139 -2.6007610003100794 -1.0672071141055604 1.3776472250567835 -1.8812037907042445 -1.5707810560809534 2.111645221710205 True False
4120.159 -2.6008060614215296 -1.0641460579684754 1.3850057760821741 -1.8913637600340785 -1.570784870778219 2.1116323471069336 True False
4120.179 -2.6008105913745325 -1.0612567228129883 1.3916743437396448 -1.9010335407652796 -1.570784870778219 2.1116247177124023 True False
4120.199 -2.6007850805865687 -1.0586425226977845 1.3977802435504358 -1.9101010761656703 -1.5707648436175745 2.1116042137145996 True False
4120.219 -2.6008182207690638 -1.0561233323863526 1.4036420027362269 -1.9184743366637171 -1.5707886854754847 2.1115880012512207 True False
4120.239 -2.6007445494281214 -1.0537926715663453 1.409342114125387 -1.9263249836363734 -1.5707648436175745 2.1116528511047363 True False
4120.259 -2.6007683912860315 -1.0516072672656556 1.414668385182516 -1.9337078533568324 -1.5707686583148401 2.1116366386413574 True False
4120.2789999999995 -2.6007655302630823 -1.0496125978282471 1.4193947950946253 -1.9406682453551234 -1.570784870778219 2.1116161346435547 True False
4120.299 -2.6007638613330286 -1.0477847021869202 1.4236848990069788 -1.9468866787352503 -1.5708211104022425 2.111661434173584 True False
4120.3189999999995 -2.600774351750509 -1.0460522335818787 1.4276307264911097 -1.952512880364889 -1.5708206335650843 2.111571788787842 True False
4120.339 -2.6007941404925745 -1.044619933967926 1.4312542120562952 -1.957620760003561 -1.5707648436175745 2.1116042137145996 True False
4120.3589999999995 -2.6007400194751185 -1.043145315056183 1.4344208876239222 -1.9622470341124476 -1.5708168188678187 2.1115922927856445 True False
4120.379 -2.6007445494281214 -1.0420167607120057 1.4372714201556605 -1.9662939510741175 -1.5707529226886194 2.111649513244629 True False
4120.398999999999 -2.6007819811450403 -1.0409310025027771 1.4397080580340784 -1.9697138271727503 -1.5708444754229944 2.111583709716797 True False
4120.419 -2.6007896105395716 -1.0400406879237671 1.4419167677508753 -1.9725719890990199 -1.5707967917071741 2.1116247177124023 True False
4120.438999999999 -2.6008015314685267 -1.0393517178348084 1.4435613791095179 -1.97487272838735 -1.5708330313311976 2.111599922180176 True False
4120.459 -2.6007564703570765 -1.0388416212848206 1.444735352193014 -1.9766713581480921 -1.5708168188678187 2.1115760803222656 True False
4120.478999999999 -2.6007819811450403 -1.038425700073578 1.4456380049334925 -1.9778419933714808 -1.5707810560809534 2.1116280555725098 True False
4120.499 -2.6007774511920374 -1.0381885927966614 1.4460652510272425 -1.9786483250060023 -1.5708087126361292 2.111650228500366 True False
4120.519 -2.6007521788226526 -1.0383099478534241 1.4460676352130335 -1.9786950550475062 -1.5707967917071741 2.111607551574707 True False
4120.539 -2.6007896105395716 -1.0382968348315735 1.4460881392108362 -1.9787231884398402 -1.5707967917071741 2.111595392227173 True False
4120.559 -2.6007655302630823 -1.0382822316936036 1.4461091200457972 -1.978711267510885 -1.5707648436175745 2.11163330078125 True False
4120.579 -2.6007283369647425 -1.0383223456195374 1.446113411580221 -1.9786955318846644 -1.5707929770099085 2.1115922927856445 True False
4120.599 -2.6007686297046106 -1.038297490482666 1.4461091200457972 -1.9787270031371058 -1.57084829012026 2.111538887023926 True False
4120.619 -2.600790802632467 -1.038257436161377 1.4461286703692835 -1.9786912403502406 -1.5707767645465296 2.111623525619507 True False
4120.639 -2.600791041051046 -1.038276807670929 1.446038548146383 -1.9786955318846644 -1.5708125273333948 2.1115715503692627 True False
4120.659 -2.6007774511920374 -1.0383144182017823 1.4461577574359339 -1.97869934658193 -1.5707767645465296 2.1116087436676025 True False
4120.679 -2.6007536093341272 -1.0382530850223084 1.4461610952960413 -1.9787231884398402 -1.5707886854754847 2.1116042137145996 True False
4120.699 -2.6007941404925745 -1.0383356374553223 1.446146313344137 -1.978738924066061 -1.5707929770099085 2.1115922927856445 True False
4120.719 -2.60075813928713 -1.0382087391665955 1.4461162726031702 -1.978739400903219 -1.5708006064044397 2.1115596294403076 True False
4120.739 -2.6007610003100794 -1.038305477505066 1.4461048285113733 -1.9787231884398402 -1.57084829012026 2.1116206645965576 True False
4120.759 -2.6008270422564905 -1.0382941526225586 1.4461091200457972 -1.978671213189596 -1.5707810560809534 2.111650228500366 True False
4120.7789999999995 -2.600791041051046 -1.0382335943034668 1.4461620489703577 -1.9787074528136195 -1.5708206335650843 2.1116042137145996 True False
4120.799 -2.6008060614215296 -1.0382325810245057 1.446120564137594 -1.978659292260641 -1.5708087126361292 2.1116325855255127 True False
4120.8189999999995 -2.6007729212390345 -1.0382443827441712 1.4461286703692835 -1.9787031612791957 -1.5708330313311976 2.111586570739746 True False
4120.839 -2.6007941404925745 -1.038273648624756 1.4461048285113733 -1.9786550007262171 -1.5707691351519983 2.111558198928833 True False
4120.8589999999995 -2.6007819811450403 -1.0382985037616272 1.4461048285113733 -1.9786550007262171 -1.570784870778219 2.1116533279418945 True False
4120.879 -2.6007865110980433 -1.038257436161377 1.4461162726031702 -1.9787351093687953 -1.5708006064044397 2.111562490463257 True False
4120.898999999999 -2.6008015314685267 -1.0382584494403382 1.4461286703692835 -1.9786950550475062 -1.5708048979388636 2.1116249561309814 True False
4120.919 -2.6007865110980433 -1.0382540983012696 1.4461196104632776 -1.9787031612791957 -1.5707967917071741 2.111578941345215 True False
4120.938999999999 -2.6007729212390345 -1.0382899802974244 1.446148697529928 -1.9787270031371058 -1.5708125273333948 2.111623525619507 True False
4120.959 -2.6007729212390345 -1.0382541579059144 1.446174446736471 -1.9786631069579066 -1.5707648436175745 2.1115996837615967 True False
4120.978999999999 -2.6007490793811243 -1.038245515232422 1.4461000601397913 -1.9786392650999964 -1.57084829012026 2.1116204261779785 True False
4120.999 -2.6007357279406946 -1.0382001560977479 1.4461329619037073 -1.978711267510885 -1.5708006064044397 2.111595392227173 True False
